"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","GeneRatio_a","BgRatio_a"
"GO:2000320","GO:2000320","negative regulation of T-helper 17 cell differentiation","6/8420","14/18986",0.428571428571429,0.966372582287072,-0.112358781770522,0.644400810209858,1,0.898157688661748,"FOXP3/TBX21/JAK3/LOXL3/ZBTB7B/ASCL2",6,6,14
"GO:0006816","GO:0006816","calcium ion transport","194/8420","445/18986",0.435955056179775,0.983021697936961,-0.323529381694144,0.644406771323937,1,0.898157688661748,"MCUB/CACNG3/CACNA2D2/ATP2C1/BAK1/CASR/MCUR1/HOMER3/CYBA/ATG5/SEC61A1/CAMK2B/VMP1/ATP2C2/CD84/CACNB1/ATP2B3/TRPC7/CAMK2A/TRPM5/TMEM38A/ATP2A3/SRI/CACNG5/CACNG4/PSEN1/PTPRC/P2RX5/ZMPSTE24/CHERP/BAX/DNM1L/FKBP1A/SLC9A1/TMEM38B/ITPR3/CBARP/TSPO/CACNA1I/TRPC4AP/NTSR1/CHRNA4/CACNA1F/FMR1/CORO1A/CEMIP/TRPA1/JPH1/LILRB1/TGFB1/GRIN2D/CACNG7/TSPAN13/NCS1/CREB3/PKD2L1/MICU1/CACNG1/YWHAE/WFS1/PANX1/CALCA/CYP27B1/VDR/PTPN6/OPRM1/HSPA9/STC2/HES1/PLCH1/SUMO1/GRIN3B/OPRD1/RGS4/FASLG/SLC8A2/BSPRY/CRHR1/HPCA/CXCR4/CCR7/HSPA2/F2RL3/ADORA2A/MCHR1/CHRNA10/NALF2/EPO/CACNG6/TRPM4/LILRB2/DIAPH1/RAMP1/TRPC4/TMEM165/UBQLN1/P2RX4/LACRT/PLCB2/ITGAV/CXCL9/TMBIM6/TMX1/NOL3/PDPK1/AFG3L2/CACNA1A/TRPM2/CACNG8/ATP1B1/TMCO1/CASQ1/PSEN2/CALM2/CNGA3/TRPM8/CASK/HTR2C/CACNA1B/GSTO1/PLCB3/CATSPER3/MCOLN2/THY1/JPH3/UBASH3B/PANX3/WNT3A/SLC24A2/MCU/MS4A1/CACNA1D/STC1/CALM3/G6PD/TOR2A/CHRNB2/CCR5/FCRL3/ORAI2/GRIN2C/SELENON/MAIP1/UCN/CDK5/LETM2/PACSIN3/CACNB3/SLC3A2/LETM1/CXCL10/CXCL11/SLN/SLC30A1/CHD7/P2RY6/CCL19/CHRNA9/ATP2A2/DDIT3/CATSPER1/UCP2/ORAI3/GRIN1/CD19/CRACR2B/GPR35/GP5/AKAP5/F2/BHLHA15/F2R/LCK/CALHM3/CNGA2/ANO9/GP1BA/STAC3/CALHM1/CXCR3/P2RX2/SLC24A5/ATP2A1/CACNA1H/ERO1A/CACNA1E/PLPP4/LIME1/NALF1/TRIM27/STIMATE/VDAC1/CCL5/ORAI1",194,194,445
"GO:0009582","GO:0009582","detection of abiotic stimulus","63/8420","146/18986",0.431506849315068,0.972991572576709,-0.292443060267357,0.645503017092126,1,0.898157688661748,"PLEKHB1/OPN3/NPFFR2/COL11A1/SEMA5B/REST/COMT/WHRN/NTSR1/GUCY2F/CACNA1F/RP1/TRPA1/HPN/PKD2L1/ASIC2/UNC119/CALCA/PITPNM1/TIMELESS/GRK7/GNAT1/REEP6/ELOVL4/CXCR4/CEP250/GNGT1/AIPL1/CHRNA10/SAG/PRDM12/GUCY2D/ATP8A2/PDE6B/GNAT2/SERPINE2/CAMKMT/SCN1A/PIEZO2/NR2F6/CDS1/RHO/OTOP1/GRIK2/DRGX/GNGT2/PTK2/CDH2/JUP/TCAP/CHRNA9/CABP4/RRH/GRK1/RGS9BP/PDZD7/LHFPL5/ABCA4/GPR52/ASIC3/TNF/STRC/NR2E3",63,63,146
"GO:0070527","GO:0070527","platelet aggregation","33/8420","77/18986",0.428571428571429,0.966372582287072,-0.263943300832358,0.646100093160936,1,0.898157688661748,"CD9/ACTB/GNAS/GP6/GLA/COMP/HSPB1/SLC6A4/PTPN6/PLEK/F2RL3/SERPINE2/EMILIN1/TMX1/FERMT3/SLC7A11/UBASH3B/WNT3A/F11R/PRKCD/SYK/PDIA3/FGG/FGB/FIBP/RAP2B/ACTG1/VPS33B/PDIA2/BLOC1S4/PPIA/MFSD2B/CLIC1",33,33,77
"GO:0010975","GO:0010975","regulation of neuron projection development","197/8420","452/18986",0.435840707964602,0.982763857650348,-0.331078328212676,0.647087082627317,1,0.898157688661748,"SEMA3F/FKBP4/KDM1A/ARHGAP33/CDKL3/PAX6/GRN/CDH1/STAU2/RTN4R/CUL7/DTNBP1/XK/FSTL4/CAMK2B/SEZ6/CTNNA2/DIP2B/NGEF/MARK2/MAP3K13/NRDC/CBFA2T2/CHRNA3/PSEN1/GSK3B/MT3/ARHGAP4/NRCAM/PLA2G3/NFATC4/ADNP/BMP7/PTK6/PQBP1/GLA/METRN/SF3A2/ANKRD27/MAG/GSK3A/EZH2/LIMK1/NCS1/DVL1/GATA3/DKK1/WNT3/ABI3/RND2/EHD1/EIF4G2/MDK/PTK7/VEGFA/ARSB/DBN1/WNT5A/HES1/DGUOK/TLX2/FN1/TNR/P3H1/PLPPR5/STK11/SPP1/TRIM67/NEUROG3/PREX1/PACSIN1/RAB17/THOC2/MAP2K2/STYXL1/YWHAH/APOE/KIF1A/RTN4IP1/EPO/PLXNA3/ACAP3/SNAP25/ATP8A2/EPHB2/CAPRIN1/MDM2/PLXNC1/DDX56/TBR1/SKIL/KIAA0319/ITPKA/RTCA/ZNF365/SEMA7A/KIF21A/IGF1R/RETREG3/AKT1/CARM1/ADCY10/CRABP2/ABL2/CERS2/SNAPIN/SFRP2/PAK1/YTHDF1/TBX6/TWF1/PTPRO/SPOCK1/PTPRD/THY1/TNIK/WNT3A/WNT7A/ZFYVE27/TIAM1/LRP8/DPYSL5/BRSK1/CHRNB2/TBC1D24/ELAVL4/DRAXIN/NTNG1/GFI1/S100A9/TRIM46/SERPINI1/PRKCI/CSMD3/CDK5/WASHC5/ARF6/RET/NSMF/B2M/ULK4/MFSD2A/ROR2/EFNA1/MINAR1/PTPN9/SLC30A1/ZNF804A/ZNF296/TANC2/LPAR3/ENC1/KNDC1/MBOAT1/CFL1/DAB1/BRSK2/FBXW8/BAIAP2/ANAPC2/CDK5R1/ULK1/SLITRK1/GAK/PAK2/EPHB3/CAMK1D/EFHC2/SS18L1/POU3F2/ROBO2/CIB1/INPP5J/RTN4RL1/MAPT/RTN4RL2/SLIT1/SHTN1/SEMA4D/NTNG2/PTPN1/PLXNB2/HDAC2/ALKAL1/AP2A1/KEL/PLXNB3/L1CAM/MIR210/GDI1/NEU4/DDR1/GPC2/TWF2/CUX1/SRCIN1/NEFL",197,197,452
"GO:0019751","GO:0019751","polyol metabolic process","46/8420","107/18986",0.429906542056075,0.969383088773947,-0.283510934749716,0.647176670687539,1,0.898157688661748,"SPHK2/MIOX/SPTLC2/PCK2/NTSR1/ISYNA1/MINPP1/GALK1/CYP27B1/TPI1/GPD2/PLEK/SPR/GOT1/OCRL/IPPK/SLC34A1/GCH1/PCBD2/CYP27A1/ITPKA/SORD/IMPA2/PLPP2/TKFC/PTS/QDPR/IP6K3/SGPP2/SPTSSA/PCBD1/DEGS2/P2RY6/COQ2/SPHK1/GBA1/GALR2/PGP/INPP5J/CYP2R1/ASAH2/SPTSSB/AVPR1B/GK/DHFR/NUDT3",46,46,107
"GO:0045859","GO:0045859","regulation of protein kinase activity","186/8420","427/18986",0.43559718969555,0.982214755767188,-0.331819976613975,0.647846271874703,1,0.898157688661748,"FIRRM/MVP/GPRC5A/MNAT1/LCP2/DTNBP1/NPFFR2/SERPINB3/DRD4/MARK2/MAP3K13/TSG101/ACTB/TRAF4/XRCC5/CHRNA3/PSEN1/HSP90AA1/PTPRC/DNAJA1/MT3/RTRAF/TPX2/ERP29/CCNK/TFAP4/CLSPN/CDC6/CDKN3/GSKIP/PTK6/TRIB3/CDK5RAP1/PSMD10/AXIN1/TSC2/DNAJA3/PYCARD/CEMIP/PIH1D1/CDC37/HSPB1/EZH2/GTPBP4/BCCIP/CDK5RAP3/NHERF1/UNC119/CCND1/CHORDC1/CALCA/CDKN1B/IFNG/TPD52L1/PRLR/PPP2CA/MACROH2A1/PDCD10/WNT5A/ECT2/CNPPD1/STK11/SLC8A2/KIF14/PILRB/FLT3/RAP2C/CCR7/MAP2K2/TRAF2/PKMYT1/PRKRIP1/CDKN2D/RIPK3/APOE/EPO/CEP85/MAP3K10/VPS25/EPHB2/MEN1/PSRC1/PTPN22/AGAP2/PKIB/AGT/SPDYE1/ABI1/THBS1/CENPE/TARBP2/WARS1/PDPK1/TOM1L1/PIK3R5/CARD14/ERBB2/AKT1/CBLC/JTB/CALM2/TTBK1/EPHA1/CDKN2A/PTPRJ/PAK1/TAOK2/HMGA2/PTPRO/CACUL1/THY1/CDC25C/CALM3/ADAR/SPDYA/PRKCD/CDC25A/MST1R/CARTPT/PLK1/GREM1/CDK12/SMG8/CD300A/MAP4K2/HEXIM2/ADAM9/RGS14/EFNA1/PTK2/SYAP1/SPDYE5/CDK5R2/RASGRP1/CCL19/MAP3K11/MST1/SPDYE2B/TLR6/HRAS/PPM1E/CCNE2/SFN/DOK7/CHMP6/CDK5R1/GBA1/DYNAP/MAGED1/PAK2/NPM1/RAP2B/PRKAG1/SPDYE12/SPDYE16/CIB1/HGS/SPDYE17/LILRB4/PTPRT/PPIA/PTPN1/XRCC6/ZGPAT/SRC/BLM/ZNF675/COPS8/AKT1S1/SPDYC/TRIM27/SPDYE2/IPO7/NUP62/CEP43/LAT/SPDYE3/SPDYE21/TNF/MIF/DBNDD2/SPDYE6/CD24/SPDYE10/PIK3R6/SRCIN1",186,186,427
"GO:0051260","GO:0051260","protein homooligomerization","90/8420","208/18986",0.432692307692308,0.975664626347524,-0.315029382806891,0.649091267225824,1,0.898157688661748,"SPAST/KCNG1/POLQ/ELAVL1/JMJD6/HSD17B10/FUS/ITPR3/KCTD17/RS1/PYCARD/RIPK2/TRPA1/GSDMD/SLC1A5/COMP/SSBP1/PKD2L1/MICU1/MPP2/EHD1/SLC1A2/PRMT8/ACOT13/ECT2/IAPP/GNMT/VASP/PRMT1/KCNC1/PXDN/TRPM4/OSBPL2/CHMP2A/KCNC3/NINJ1/ALOX5AP/MIP/KCTD3/PNPT1/G3BP2/SAMD1/TRPM2/TIFA/SIGMAR1/ALDOA/MAT1A/TDO2/KCTD15/GBP5/SHKBP1/CRTC2/KCNF1/KCNV1/HPRT1/KCNC2/B2M/GOLGA2/TK1/ABCA3/KCTD5/KCNV2/KCTD6/KCNG4/LETM1/KCNS3/KCNG3/NLRP6/KCTD13/TMEM70/BASP1/TRIM72/AQP11/KCNG2/BEND3/VWA1/ZNF746/SHMT2/CALHM1/MAPT/CARD9/KCTD21/EVL/BLM/CARD11/KCNRG/TGM2/HLA-G/MIF/PEG10",90,90,208
"GO:0043473","GO:0043473","pigmentation","49/8420","114/18986",0.429824561403509,0.969198233112472,-0.294459204699226,0.650165277475436,1,0.898157688661748,"DTNBP1/KITLG/AP3D1/TYR/BAX/AP1B1/GPR143/RAB11A/ANKRD27/AP1S1/TYRP1/FIG4/GNAT1/MLPH/MREG/RAB38/RAB17/APOE/AP3B1/GNAT2/BLOC1S1/RAB1A/VPS33A/SNAPIN/SHROOM2/AP1S3/BCL2L11/MFSD12/EN1/BBS5/IHH/HPS3/SLC45A2/HPS6/OR51E2/ADAMTS20/VANGL1/AP3S1/TH/ATP6AP2/BACE2/VPS33B/AP3M1/BLOC1S4/SLC24A5/BLOC1S3/BLOC1S2/ENPP1/MC1R",49,49,114
"GO:0009268","GO:0009268","response to pH","17/8420","40/18986",0.425,0.958319477434679,-0.235564817669163,0.651370819381468,1,0.898157688661748,"ABCC8/SLC9A1/PKD2L1/ASIC2/SCNN1A/ARSB/GPR68/GPR31/GPR65/GJA1/GIP/SCNN1D/CTSS/SCNN1G/GBA1/SRC/ASIC3",17,17,40
"GO:0033028","GO:0033028","myeloid cell apoptotic process","17/8420","40/18986",0.425,0.958319477434679,-0.235564817669163,0.651370819381468,1,0.898157688661748,"KITLG/MAEA/APOH/GHSR/IRF3/EPO/SELENOS/CDKN2A/SLC7A11/CCR5/BAP1/ARF6/NOD2/IRF7/MIF/CLEC5A/CCL5",17,17,40
"GO:0045616","GO:0045616","regulation of keratinocyte differentiation","17/8420","40/18986",0.425,0.958319477434679,-0.235564817669163,0.651370819381468,1,0.898157688661748,"MACROH2A2/EZH2/CYP27B1/VDR/MACROH2A1/NCOA3/MED1/OVOL2/KRT36/PLAAT4/ABCA12/IL20/AQP3/ETV4/ZBED2/TRIM16/NME2",17,17,40
"GO:0070873","GO:0070873","regulation of glycogen metabolic process","17/8420","40/18986",0.425,0.958319477434679,-0.235564817669163,0.651370819381468,1,0.898157688661748,"PPP1R3F/PHKA1/GSK3B/GSK3A/PRKAG3/PASK/DYRK2/SELENOS/PPP1R3D/KHK/AKT1/ADCY10/PHKG2/PPP1CA/PHLDA2/ENPP1/GCGR",17,17,40
"GO:0045995","GO:0045995","regulation of embryonic development","39/8420","91/18986",0.428571428571429,0.966372582287072,-0.287042900601386,0.651413360646837,1,0.898157688661748,"HNF4A/ACTR5/TLE6/TFPT/WNT2/KAT2A/HES1/UCHL5/DR1/UTP25/TGIF2/RBM19/FOXA2/LAMA5/ACTL6A/TDG/SFRP2/NOCT/WNT3A/CCSAP/RACGAP1/WNT4/HESX1/YEATS2/OTX2/INO80E/CDK1/TADA3/CFL1/RUVBL1/SGF29/EHMT1/PHLDA2/RUVBL2/MCRS1/WDR5/BAG6/SCX/LHX1",39,39,91
"GO:0001675","GO:0001675","acrosome assembly","14/8420","33/18986",0.424242424242424,0.956611243072051,-0.222690268997912,0.652290618596535,1,0.898157688661748,"SOX30/PLA2G3/CHN2/ACRBP/NECTIN2/VPS13B/GARIN1B/KNL1/POC1B/PDCL2/PFN4/SPPL2C/ZPBP2/SLC9A8",14,14,33
"GO:0002063","GO:0002063","chondrocyte development","14/8420","33/18986",0.424242424242424,0.956611243072051,-0.222690268997912,0.652290618596535,1,0.898157688661748,"HOXA11/COL11A1/SMPD3/COMP/RUNX2/SULF1/BMPR1B/ECM1/SFRP2/SERPINH1/CHST11/EIF2AK3/RARG/SULF2",14,14,33
"GO:0002363","GO:0002363","alpha-beta T cell lineage commitment","14/8420","33/18986",0.424242424242424,0.956611243072051,-0.222690268997912,0.652290618596535,1,0.898157688661748,"FOXP3/TBX21/IL12RB1/JAK3/IL23A/IL12B/LOXL3/LY9/BRD4/BATF/SLAMF6/ZFPM1/SPN/BRD2",14,14,33
"GO:0010996","GO:0010996","response to auditory stimulus","14/8420","33/18986",0.424242424242424,0.956611243072051,-0.222690268997912,0.652290618596535,1,0.898157688661748,"ABHD12/MDK/KCNC1/CHRNA10/ATP8A2/KIAA0319/STRA6/UCN/CXCL10/CHRNA9/CNTNAP2/KCNQ3/SLITRK6/TIFAB",14,14,33
"GO:0033032","GO:0033032","regulation of myeloid cell apoptotic process","14/8420","33/18986",0.424242424242424,0.956611243072051,-0.222690268997912,0.652290618596535,1,0.898157688661748,"KITLG/MAEA/APOH/GHSR/EPO/SELENOS/CDKN2A/SLC7A11/CCR5/NOD2/IRF7/MIF/CLEC5A/CCL5",14,14,33
"GO:0034368","GO:0034368","protein-lipid complex remodeling","14/8420","33/18986",0.424242424242424,0.956611243072051,-0.222690268997912,0.652290618596535,1,0.898157688661748,"PLA2G10/PLA2G3/APOA5/APOC3/APOA1/APOE/APOC1/AGT/PCSK6/FURIN/PLA2G7/APOA2/ABCG1/APOC2",14,14,33
"GO:0034369","GO:0034369","plasma lipoprotein particle remodeling","14/8420","33/18986",0.424242424242424,0.956611243072051,-0.222690268997912,0.652290618596535,1,0.898157688661748,"PLA2G10/PLA2G3/APOA5/APOC3/APOA1/APOE/APOC1/AGT/PCSK6/FURIN/PLA2G7/APOA2/ABCG1/APOC2",14,14,33
"GO:0035115","GO:0035115","embryonic forelimb morphogenesis","14/8420","33/18986",0.424242424242424,0.956611243072051,-0.222690268997912,0.652290618596535,1,0.898157688661748,"HOXA11/RPGRIP1L/WNT3/RDH10/RUNX2/TBX3/TFAP2A/CRABP2/RSPO2/WNT7A/ALX3/EN1/IFT122/SHH",14,14,33
"GO:0048566","GO:0048566","embryonic digestive tract development","14/8420","33/18986",0.424242424242424,0.956611243072051,-0.222690268997912,0.652290618596535,1,0.898157688661748,"SCT/FOXF1/ID2/OVOL2/FOXF2/STRA6/IHH/SHH/CXCL8/SIX2/SOX11/ADA/VPS52/TNF",14,14,33
"GO:0060295","GO:0060295","regulation of cilium movement involved in cell motility","14/8420","33/18986",0.424242424242424,0.956611243072051,-0.222690268997912,0.652290618596535,1,0.898157688661748,"TACR2/KIF9/CCR6/SEMG2/TEX101/BBS4/TAC3/TACR3/TTLL6/BBS1/CATSPER1/RNASE10/CFAP45/PGAM4",14,14,33
"GO:0060795","GO:0060795","cell fate commitment involved in formation of primary germ layer","14/8420","33/18986",0.424242424242424,0.956611243072051,-0.222690268997912,0.652290618596535,1,0.898157688661748,"HOXA11/PAF1/PAX2/DKK1/CDC73/RTF1/SFRP2/TBX6/WNT3A/EOMES/LEO1/SIX2/SOX2/TRIM15",14,14,33
"GO:1902019","GO:1902019","regulation of cilium-dependent cell motility","14/8420","33/18986",0.424242424242424,0.956611243072051,-0.222690268997912,0.652290618596535,1,0.898157688661748,"TACR2/KIF9/CCR6/SEMG2/TEX101/BBS4/TAC3/TACR3/TTLL6/BBS1/CATSPER1/RNASE10/CFAP45/PGAM4",14,14,33
"GO:0006778","GO:0006778","porphyrin-containing compound metabolic process","23/8420","54/18986",0.425925925925926,0.960407319433448,-0.260087560599327,0.652596288777637,1,0.898157688661748,"SLC25A39/EIF2AK1/BLVRB/TMEM14A/HMOX1/TSPO/ABCC1/HMOX2/BLVRA/AMBP/HPX/SLC11A2/SLCO1B3/ATP5IF1/ABCB10/RSAD1/TMEM14B/PPOX/SLC25A38/FLVCR1/UROS/SLC6A9/HMBS",23,23,54
"GO:0009395","GO:0009395","phospholipid catabolic process","23/8420","54/18986",0.425925925925926,0.960407319433448,-0.260087560599327,0.652596288777637,1,0.898157688661748,"GDE1/PNPLA6/PLA2G10/ABHD12/GDPD3/SMPD3/PLA2G15/APOC1/SMPDL3B/ABHD12B/SMPD2/SMPD4/PLA2G7/GDPD1/APOA2/PLA2G4D/PRKCD/PLA2G4F/ENPP7/ABHD16A/PLPP6/APOC2/PNLIPRP2",23,23,54
"GO:0045332","GO:0045332","phospholipid translocation","23/8420","54/18986",0.425925925925926,0.960407319433448,-0.260087560599327,0.652596288777637,1,0.898157688661748,"ABCB4/CLPTM1L/VMP1/ABCA7/ATP8B1/ABCC1/FASLG/ATP8B3/ATP8A2/ANO7/XRCC4/XKR8/PLSCR2/PRKCD/TMEM41B/MFSD2A/TRIAP1/ATG9B/TMEM30B/ANO9/ABCA4/XKR9/XKR7",23,23,54
"GO:0001101","GO:0001101","response to acid chemical","62/8420","144/18986",0.430555555555556,0.97084652942729,-0.313483041929286,0.653521678946815,1,0.898157688661748,"F7/XBP1/PNPLA3/RBX1/GLRA2/SLC7A5/GRIN2D/FGF21/PKD2L1/NEURL1/RPS6KB1/PPP1R9B/COL1A1/SLC1A2/CDKN1B/VEGFA/LAMTOR2/DNMT3A/GHSR/HPCA/PRMT1/SIX1/SH3BP4/DNMT1/PCNA/EIF2S1/LAMTOR5/HNRNPD/PDX1/TMBIM6/IGF1R/MEAK7/RPTOR/COL6A1/GLRA1/LAMTOR1/MMP3/TOMM70/AIFM1/GIP/CASP3/COL1A2/NSMF/COL3A1/UMOD/KRT8/BCL2L1/MYD88/RELA/BAIAP2/GRIN1/PLEC/NQO1/COL18A1/HSF1/SOCS1/LAMTOR4/MIR342/COL5A2/SIPA1/TNF/TAF9",62,62,144
"GO:0009581","GO:0009581","detection of external stimulus","62/8420","144/18986",0.430555555555556,0.97084652942729,-0.313483041929286,0.653521678946815,1,0.898157688661748,"PLEKHB1/OPN3/COL11A1/SEMA5B/REST/COMT/WHRN/NTSR1/GUCY2F/CACNA1F/FOXF1/RP1/TRPA1/HPN/PKD2L1/ASIC2/UNC119/CALCA/PITPNM1/GRK7/GNAT1/REEP6/ELOVL4/CXCR4/CEP250/GNGT1/AIPL1/CHRNA10/SAG/PRDM12/GUCY2D/ATP8A2/PDE6B/GNAT2/SERPINE2/CAMKMT/SCN1A/PIEZO2/NR2F6/CDS1/RHO/OTOP1/GRIK2/DRGX/GNGT2/PTK2/CDH2/JUP/TCAP/CHRNA9/CABP4/RRH/GRK1/RGS9BP/PDZD7/LHFPL5/ABCA4/GPR52/ASIC3/TNF/STRC/NR2E3",62,62,144
"GO:0043030","GO:0043030","regulation of macrophage activation","26/8420","61/18986",0.426229508196721,0.9610918577937,-0.271702422903255,0.654024825875152,1,0.898157688661748,"MCUB/CD74/GRN/STAP1/PLA2G10/GPR137B/CST7/PTPRC/TREM2/HAMP/WNT5A/MMP8/LBP/HAVCR2/THBS1/SPACA3/HSPD1/TTBK1/MFHAS1/IL31RA/TNIP2/TLR6/SPHK1/TAFA3/SHPK/MIF",26,26,61
"GO:0001783","GO:0001783","B cell apoptotic process","11/8420","26/18986",0.423076923076923,0.953983190206468,-0.209599410978346,0.655280599035777,1,0.898157688661748,"BTK/CD74/BAK1/BAX/PKN1/AURKB/PDCD1/NOC2L/ADA/SLC39A10/MIF",11,11,26
"GO:0005980","GO:0005980","glycogen catabolic process","11/8420","26/18986",0.423076923076923,0.953983190206468,-0.209599410978346,0.655280599035777,1,0.898157688661748,"PHKA1/WIPI1/PPP1R3D/WDR45B/ADCY10/ATG3/PHKG2/AGL/PGM2/GAA/PPP1CA",11,11,26
"GO:0007274","GO:0007274","neuromuscular synaptic transmission","11/8420","26/18986",0.423076923076923,0.953983190206468,-0.209599410978346,0.655280599035777,1,0.898157688661748,"CHAT/CHRNA3/MYLK2/RAB3A/CHRNB4/LARGE1/CHRNA1/CHRNB2/RAPSN/STAC3/P2RX2",11,11,26
"GO:0022038","GO:0022038","corpus callosum development","11/8420","26/18986",0.423076923076923,0.953983190206468,-0.209599410978346,0.655280599035777,1,0.898157688661748,"RTN4R/ATG16L1/RPGRIP1L/C12orf57/KCNC1/NSUN5/EPHB2/WDR89/CDK5/EPHB3/RTN4RL1",11,11,26
"GO:0032252","GO:0032252","secretory granule localization","11/8420","26/18986",0.423076923076923,0.953983190206468,-0.209599410978346,0.655280599035777,1,0.898157688661748,"BAIAP3/STXBP2/RAB3A/KIF1A/UNC13A/SNAP25/SYT4/TRIM46/CADPS/TANC2/RASGRP1",11,11,26
"GO:0043501","GO:0043501","skeletal muscle adaptation","11/8420","26/18986",0.423076923076923,0.953983190206468,-0.209599410978346,0.655280599035777,1,0.898157688661748,"GTF2IRD1/CAMK2B/MYH7/TNNT1/RPS6KB1/TNNC1/IGFBP5/MYOD1/ACTA1/ATP2A2/MYMK",11,11,26
"GO:0044550","GO:0044550","secondary metabolite biosynthetic process","11/8420","26/18986",0.423076923076923,0.953983190206468,-0.209599410978346,0.655280599035777,1,0.898157688661748,"OPN3/TYR/TYRP1/WNT5A/GIPC1/RAB38/SLC7A11/MFSD12/SLC45A2/SLC24A5/MC1R",11,11,26
"GO:0062009","GO:0062009","secondary palate development","11/8420","26/18986",0.423076923076923,0.953983190206468,-0.209599410978346,0.655280599035777,1,0.898157688661748,"MMP25/WNT5A/TGFB3/LEF1/WNT3A/WNT7A/CHD7/SOX11/FZD2/TBX1/COL11A2",11,11,26
"GO:0090314","GO:0090314","positive regulation of protein targeting to membrane","11/8420","26/18986",0.423076923076923,0.953983190206468,-0.209599410978346,0.655280599035777,1,0.898157688661748,"CEMIP/HPCA/ERBB2/ITGB2/CDK5/MTCL1/ITGAM/HRAS/PDZK1/CDK5R1/CIB1",11,11,26
"GO:2000050","GO:2000050","regulation of non-canonical Wnt signaling pathway","11/8420","26/18986",0.423076923076923,0.953983190206468,-0.209599410978346,0.655280599035777,1,0.898157688661748,"MKS1/IFT80/SPEF1/DKK1/WNT5A/CSNK1D/TIAM1/DACT1/RNF213/LBX2/CSNK1E",11,11,26
"GO:0018212","GO:0018212","peptidyl-tyrosine modification","89/8420","206/18986",0.432038834951456,0.974191130687452,-0.332476411179566,0.655669171710984,1,0.898157688661748,"BTK/MVP/GPRC5A/KITLG/TNK2/PRKCZ/FGFR3/TSG101/PSEN1/PTPRC/IL11/TREM2/OSM/ADNP/PTK6/HCK/ARL2BP/RIPK2/TGFB1/JAK3/CADM4/VTN/UNC119/IFNG/PTPN6/VEGFA/PRLR/HRG/HES1/ZAP70/PDCL3/ARHGEF2/CD80/FLT3/RAP2C/SRMS/VPS25/EPHB2/LACRT/BLK/ABI1/PARP9/IL21/IGF1R/TP53/ERBB2/CBLC/ABL2/HAX1/DGKQ/SFRP2/TTBK1/EPHA1/PTPRJ/IL18/GFRA1/SAMSN1/ITGB2/FGFR4/ITGA5/IL20/PRKCD/IL31RA/SYK/GREM1/NOD2/MLST8/EFNA1/PTK2/PARP14/DOK7/CHMP6/HCLS1/PAK2/RAP2B/IFNL1/LCK/SOCS1/LILRB4/TNFRSF18/SEMA4D/PTPN1/ZGPAT/SRC/CD3E/DDR1/CLEC6A/IFNL4/SRCIN1",89,89,206
"GO:0071331","GO:0071331","cellular response to hexose stimulus","65/8420","151/18986",0.43046357615894,0.970639127904233,-0.323355800427283,0.656470658628894,1,0.898157688661748,"BAD/ABCC8/PAX6/BAIAP3/CASR/PTPRN/TRPM5/SRI/PAX2/CPB2/OPRK1/DYNLL1/ICAM1/TREM2/SMARCB1/XBP1/HIF1A/PCK2/CDK16/STX4/PIH1D1/TGFB1/FGF21/USF2/TWNK/COL1A1/SLC12A7/GPR68/ENY2/GJB6/SOX4/FOXA2/SMARCA4/TRPM4/LIN28A/TRA2B/GATA4/PDX1/IGF1R/RPTOR/MPC2/ABCA12/PTPRN2/TIAM1/GHRL/NCF1/USF1/PRKAA2/NEUROD1/NKX6-1/STXBP4/GPR27/JAGN1/C2CD2L/RBM4/BRSK2/UCP2/TH/C1QTNF12/KCNJ11/HLA-DRB1/PIM3/SELENOT/MIR320C1/SLC26A6",65,65,151
"GO:0051348","GO:0051348","negative regulation of transferase activity","82/8420","190/18986",0.431578947368421,0.973154144268034,-0.331991815730075,0.656512683946108,1,0.898157688661748,"MVP/GPRC5A/PNKP/PHPT1/SERPINB3/XRCC1/TSG101/PSEN1/PTPRC/GSK3B/DNAJA1/RTRAF/TFAP4/GSKIP/PTK6/TRIB3/CDK5RAP1/TSC2/DNAJA3/PYCARD/GSK3A/HSPB1/LIMK1/CDK5RAP3/CHORDC1/CDKN1B/IFNG/FBXO5/MACROH2A1/NPRL2/MAD2L2/PRKRIP1/APOE/CEP85/VPS25/EPHB2/MEN1/PTPN22/PKIB/AGT/TARBP2/WARS1/PDPK1/AKT1/CBLC/EPHA1/CDKN2A/PTPRJ/PTPRO/HNRNPU/THY1/ADAR/DTX3L/PRKCD/MAD2L1/PLK1/MIDN/CD300A/HEXIM2/RGS14/PPM1E/BANF1/SFN/CHMP6/GBA1/PAK2/NPM1/LILRB4/MAPT/PTPRT/PPIA/PTPN1/ZGPAT/ZNF675/AKT1S1/TRIM27/IPO7/NUP62/CEP43/MYCNOS/DBNDD2/SRCIN1",82,82,190
