"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","expDiff"
"ENSG00000006712.15",4815.77518111956,0.399602867107495,0.0573180766008726,6.97167265206891,3.13194639010769e-12,1.30111755259124e-11,"up"
"ENSG00000006715.16",3857.3422317503,-0.0330805279510575,0.0471256189307594,-0.701964848454552,0.482701085379034,0.569350263907027,"no_change"
"ENSG00000006740.17",468.705679084912,-0.149855028021924,0.105552603923715,-1.41971891219498,0.155689529989317,0.213458858793822,"no_change"
"ENSG00000006744.19",3984.56510517186,-0.0461177802383276,0.0438659716577477,-1.05133383566991,0.293105292171521,0.372679769004224,"no_change"
"ENSG00000006747.15",899.574014282537,0.968280684861427,0.175856404267834,5.50608713337907,3.66896985836987e-08,1.13679221063453e-07,"up"
"ENSG00000006756.16",5944.38016266296,0.285098254862034,0.0752883429480503,3.78675162313979,0.000152629528875213,0.000334201003326238,"up"
"ENSG00000006757.12",1822.01519885932,0.074526540096979,0.0791248862897878,0.941884956700376,0.346251542756443,0.430206971101866,"no_change"
"ENSG00000006788.14",30.1843412935708,1.08860717690264,0.148765173880386,7.31762111055593,2.52405309705098e-13,1.11915331249738e-12,"up"
"ENSG00000006831.10",9911.12863215359,0.168582052913422,0.0906122752326277,1.86047698814122,0.0628180712337681,0.0937795621454261,"no_change"
"ENSG00000006837.12",32.4433972301051,0.594954872135885,0.0814052104301574,7.30856009083514,2.70020187762157e-13,1.1955201911508e-12,"up"
"ENSG00000007001.13",13.2361138883838,-0.559751261231023,0.146480564129659,-3.8213346907618,0.000132731372210653,0.000292689200821883,"down"
"ENSG00000007038.11",241.952283223121,0.547765154568179,0.241677391536998,2.26651384759059,0.0234199402848397,0.0379595711534051,"up"
"ENSG00000007047.15",2614.19665192386,0.524693842830592,0.0541502807323809,9.68958675253617,3.33876828274298e-22,2.33953942187615e-21,"up"
"ENSG00000007062.12",4365.08219696639,-0.557787048986165,0.23105017496263,-2.41413818048994,0.0157724794657633,0.0263248385950705,"down"
"ENSG00000007080.11",2704.05687083021,0.735424481313205,0.0886452768633661,8.29626244437992,1.07438043826155e-16,5.7291530824371e-16,"up"
"ENSG00000007129.18",86.0508008521804,0.246733920691506,0.119442132393149,2.0657193215487,0.0388549898063629,0.0605258474511543,"no_change"
"ENSG00000007168.14",7315.88209531243,-0.44143592604242,0.0431872279453284,-10.2214461785147,1.58951558933534e-24,1.24915844932576e-23,"down"
"ENSG00000007171.18",53.8985821115676,0.0327492420523545,0.113182802157885,0.289348217467446,0.772314917326121,0.822768583955035,"no_change"
"ENSG00000007174.18",61.3152082461014,-1.5775186772834,0.184703636447709,-8.54081006537199,1.33284137838857e-17,7.42657204691744e-17,"down"
"ENSG00000007202.15",10105.2435686967,0.0575621700299965,0.0708769079688475,0.812142793465212,0.41670970045002,0.503564549068417,"no_change"
"ENSG00000007216.15",407.533468078016,-1.78461725952009,0.239359350162891,-7.45580758932376,8.93190151599605e-14,4.05902839612784e-13,"down"
"ENSG00000007237.19",2984.68702289597,-1.08756955292142,0.101718505369277,-10.6919537302787,1.1100757903647e-26,9.58235672357613e-26,"down"
"ENSG00000007255.10",1626.96044936481,0.93367827137646,0.0887863567676865,10.5160106278431,7.28950425332543e-26,6.06597514064894e-25,"up"
"ENSG00000007264.15",274.803899021305,0.345004618341868,0.151364611306402,2.27929510976305,0.0226495285409395,0.0367994557930062,"up"
"ENSG00000007306.15",50.4410725408636,1.74911894229443,0.222826751495863,7.84968111123277,4.17096443944563e-15,2.05385681716518e-14,"up"
"ENSG00000007312.13",192.777542829245,0.149993583313303,0.164055561875211,0.914285267739935,0.360566969676278,0.4453587651513,"no_change"
"ENSG00000007314.12",248.731936789894,-3.60452800377567,0.15260780950534,-23.6195514204635,2.42713387796085e-123,3.74162709099116e-121,"down"
"ENSG00000007341.19",710.958003441538,0.00443458960904576,0.0451942158043408,0.0981229462691512,0.921834666959425,0.940749767726532,"no_change"
"ENSG00000007350.17",6.48916006393394,-1.23624055787543,0.20561340509037,-6.01245116937821,1.82738886624266e-09,6.26390650901551e-09,"down"
"ENSG00000007372.24",56.4356350743648,3.47094511696021,0.266786739820342,13.0101860358487,1.07081084926542e-38,1.51084976066617e-37,"up"
"ENSG00000007376.8",1683.06178029625,1.39259399142072,0.0752238366617169,18.5126690318023,1.6320978395759e-76,7.80016697129255e-75,"up"
"ENSG00000007384.15",3121.69164802818,0.693076320304489,0.0653687855544414,10.602557695175,2.89940328541622e-26,2.46059646752144e-25,"up"
"ENSG00000007392.17",2515.48617743768,0.480465027991719,0.0671349642473218,7.15670341644497,8.26402191276268e-13,3.56044267691577e-12,"up"
"ENSG00000007402.12",986.371531050152,1.2209079912165,0.143541021606077,8.50563816221864,1.80599404280001e-17,1.00081623395786e-16,"up"
"ENSG00000007516.14",1061.06591163142,1.09012425059954,0.162396273593522,6.71274177958127,1.91000948358587e-11,7.51028720422355e-11,"up"
"ENSG00000007520.4",1801.33807593566,0.684975628365879,0.0735645624363277,9.31121732639606,1.26375508304015e-20,8.2188958063911e-20,"up"
"ENSG00000007541.17",3605.30997267547,1.2977019331671,0.083912010368851,15.4650320909106,5.97434851283465e-54,1.42540670484698e-52,"up"
"ENSG00000007545.16",1358.8604130975,0.248645678552066,0.0573134099992219,4.33835080752378,1.43555884228944e-05,3.51876768532695e-05,"up"
"ENSG00000007866.22",2519.78743496961,0.132344865775585,0.0557940406672866,2.3720251158146,0.0176908881162644,0.0292598034365556,"up"
"ENSG00000007908.16",680.225346536732,-1.49888667523325,0.166799392809578,-8.98616385818874,2.56010183071151e-19,1.55189014059482e-18,"down"
"ENSG00000007923.16",1708.2248187108,0.0819607392247366,0.0479219972901235,1.71029472600109,0.0872113865587965,0.126419925078186,"no_change"
"ENSG00000007933.13",310.252933742274,-0.21915518680836,0.175061410218807,-1.25187605043533,0.210615032871645,0.27874750014335,"no_change"
"ENSG00000007944.15",2966.47509252179,-0.372818560261727,0.0685078217898398,-5.44198531673384,5.26900195742167e-08,1.61149802685739e-07,"down"
"ENSG00000007952.18",71.020932591422,1.0189540031124,0.0867835352265242,11.7413285878791,7.82474705063723e-32,8.40976628435272e-31,"up"
"ENSG00000007968.7",612.956048028805,2.58900433181309,0.12271328125547,21.0979961201036,8.29788421653186e-99,7.25035551247922e-97,"up"
"ENSG00000008018.9",8613.74671240895,0.303960835910538,0.0595243600325852,5.10649481563752,3.2818961048951e-07,9.39193781877757e-07,"up"
"ENSG00000008056.14",125.440534919171,2.07490152069723,0.170126678528297,12.1962148361823,3.25611451214007e-34,3.89347618016018e-33,"up"
"ENSG00000008083.14",2678.22445298028,0.648716975341937,0.0602008985738292,10.7758686449898,4.47537673261815e-27,3.93216510656154e-26,"up"
"ENSG00000008086.13",1401.64025095549,-0.197039174652541,0.0825258674616349,-2.38760501056401,0.016958557181131,0.0281409666643018,"down"
"ENSG00000008118.10",23.6385618622498,1.01048233137466,0.142465173005244,7.09283756906304,1.31389641464156e-12,5.59337492741645e-12,"up"
"ENSG00000008128.23",55.4280052346238,0.296964223481377,0.0919138195035003,3.23089852087006,0.00123401743444639,0.00241740066045387,"up"
"ENSG00000008130.15",3470.1177163964,-0.128246901818928,0.0463780772811657,-2.7652483530405,0.00568794725653729,0.0101545139647727,"down"
"ENSG00000008196.13",4007.66791806827,0.725563811660615,0.248871047412201,2.91542073377011,0.00355209325657169,0.00652618738973254,"up"
"ENSG00000008197.5",0.425520982546729,0.355716364574658,0.706679251176534,0.503363249992743,0.614708904564625,0.691409112470947,"no_change"
"ENSG00000008226.20",76.9979728721686,-0.865400403495394,0.126011996793553,-6.86760328790907,6.52894792524064e-12,2.65501270767513e-11,"down"
"ENSG00000008256.16",2568.19700530547,-0.638641802334803,0.0748875422008959,-8.52801124947539,1.48885066121248e-17,8.27571051640324e-17,"down"
"ENSG00000008277.14",584.827807023597,-0.661284773715729,0.106266532572064,-6.22288840813811,4.88084547226337e-10,1.74150179198549e-09,"down"
"ENSG00000008282.9",8663.92573403989,-0.0876737633808479,0.057656683638174,-1.52061752165711,0.128355847193955,0.17940508788275,"no_change"
"ENSG00000008283.16",12045.5980927844,1.3209631234543,0.0843962779749277,15.6519120884303,3.22385734477197e-55,8.00891527565843e-54,"up"
"ENSG00000008294.21",6064.82084986238,-0.34841521663075,0.0687070255387264,-5.07102750990679,3.95673565629778e-07,1.12479288478575e-06,"down"
"ENSG00000008300.17",874.750022036298,2.50593460487389,0.138770736736538,18.0580910918669,6.81384259136017e-73,2.92108411091222e-71,"up"
"ENSG00000008311.15",784.426440947549,-1.6781906266709,0.0925696035632027,-18.1289598537072,1.88287004903146e-73,8.25739513361161e-72,"down"
"ENSG00000008323.15",978.407270916972,-0.735615323422706,0.107337074002618,-6.85332006911948,7.21553937273837e-12,2.92460579126086e-11,"down"
"ENSG00000008324.12",960.922633039838,0.504556144167498,0.0556578925961171,9.06531168596021,1.24248508356667e-19,7.65332699463204e-19,"up"
"ENSG00000008382.16",563.766433922099,0.670653793558185,0.0746430066659317,8.98481751357803,2.59164014798168e-19,1.56996883005215e-18,"up"
"ENSG00000008394.13",11030.2083046281,-1.1712141109285,0.121570902815996,-9.6340002730851,5.74484627617794e-22,3.98587341649958e-21,"down"
"ENSG00000008405.12",1553.60035252008,-0.0777850406396734,0.0500995693064463,-1.5526089688293,0.120516581667831,0.16946198494093,"no_change"
"ENSG00000008438.5",2.88872966145374,-0.363629617258612,0.195877974005093,-1.85640891532377,0.0633952949382006,0.0945611200112564,"no_change"
"ENSG00000008441.18",9557.57346402948,-0.809953352822735,0.106591969762043,-7.59863388049665,2.99273142549397e-14,1.39861394627173e-13,"down"
"ENSG00000008513.16",7533.21973071546,0.854149199994144,0.0975721363763048,8.75402785791183,2.05870246292204e-18,1.19677110544547e-17,"up"
"ENSG00000008516.17",280.217368411392,1.33734003465599,0.150737565993344,8.8719757801784,7.18594120759595e-19,4.27117120848735e-18,"up"
"ENSG00000008517.18",2520.45689332073,0.950917885268307,0.127540802640704,7.45579348396563,8.9328572444827e-14,4.05905983464312e-13,"up"
"ENSG00000008710.20",2773.34954009368,-0.578966907220979,0.0723254528486989,-8.00502291264111,1.19444430299274e-15,6.06763923360952e-15,"down"
"ENSG00000008735.14",1905.59996057469,2.73394949959349,0.145256431766903,18.8215383397324,5.03026754762794e-79,2.57330502422509e-77,"up"
"ENSG00000008838.20",6888.25646746359,0.773447744983493,0.0997783328164411,7.75166033698298,9.06987289242733e-15,4.38782893469765e-14,"up"
"ENSG00000008853.17",991.219570312132,-0.0920121110149145,0.0695921127977922,-1.32216291927027,0.1861139057574,0.250006606475254,"no_change"
"ENSG00000008869.12",3163.82521587195,-0.182427012991124,0.051965713287593,-3.51052648852372,0.000447220248550241,0.000925258882958553,"down"
"ENSG00000008952.17",10862.7883160337,-0.238517817618504,0.0498242032589029,-4.78718779262937,1.69134558364391e-06,4.54850264594046e-06,"down"
"ENSG00000008988.11",47488.5404924645,-0.250929439502273,0.0803440205949633,-3.12318748357489,0.00178903746292174,0.00343011223785057,"down"
"ENSG00000009307.16",40781.2820862772,-0.671947027293397,0.0493959802394704,-13.6032734654888,3.82904247310995e-42,6.09783337848136e-41,"down"
"ENSG00000009335.18",6755.32331491694,0.140198851055406,0.0498871251143983,2.81032131504693,0.00494920622206004,0.00890790969718606,"up"
"ENSG00000009413.16",1865.34245375395,-1.01362962038951,0.080141079147064,-12.6480655261634,1.14663401606082e-36,1.50641717145895e-35,"down"
"ENSG00000009694.13",92.2646795331327,-1.68466791624491,0.181600918617459,-9.27675878002388,1.74712432126418e-20,1.12696656873881e-19,"down"
"ENSG00000009709.12",116.226028119684,6.92896157776718,0.414442231265184,16.7187633282807,9.56842006262175e-63,2.9323300707305e-61,"up"
"ENSG00000009724.17",78.6762355820511,-1.28590743860185,0.114723290416022,-11.2087740330561,3.69272565532127e-29,3.56239873849314e-28,"down"
"ENSG00000009765.15",178.679582340466,1.85841263065457,0.248579464350277,7.47613096484851,7.65426785610957e-14,3.48984917139989e-13,"up"
"ENSG00000009780.16",884.689512705936,-0.507696848071634,0.0403989614053617,-12.567076736885,3.20351317545103e-36,4.13862445649056e-35,"down"
"ENSG00000009790.15",437.877677505898,0.915387729669822,0.122893007553899,7.44865593161063,9.42959342997466e-14,4.28010246050748e-13,"up"
"ENSG00000009830.12",1550.65186700221,0.0534239099981556,0.0486763500229069,1.09753319575142,0.272408377695154,0.349734102764081,"no_change"
"ENSG00000009844.16",3261.26306121861,0.266651061324373,0.0535531437975909,4.97918595278375,6.38522713753056e-07,1.78239010176708e-06,"up"
"ENSG00000009950.16",334.993882316547,-3.52776964917145,0.165768329321804,-21.2813247476424,1.69096701415916e-100,1.53612945919201e-98,"down"
"ENSG00000009954.11",8866.92072811004,0.348169910497424,0.0465536411120254,7.47889750792205,7.49486950265678e-14,3.41921682123496e-13,"up"
"ENSG00000010017.13",3184.11232237172,0.434540692569588,0.0593293399334696,7.32421249009126,2.40305663182932e-13,1.06705409648245e-12,"up"
"ENSG00000010030.14",397.540606621369,2.01426272315754,0.13255235690358,15.1959781795712,3.76008526021518e-52,8.5394595059004e-51,"up"
"ENSG00000010072.16",990.40716227415,0.437850030263151,0.0500021295347595,8.75662765440369,2.01178862243495e-18,1.170241927051e-17,"up"
"ENSG00000010165.20",3327.96175720001,0.623221004557676,0.0492555180132286,12.6528159624734,1.0793560703354e-36,1.42088319954877e-35,"up"
"ENSG00000010219.13",879.691270399624,0.342072204826351,0.0711036144754754,4.81089755211159,1.50254022502612e-06,4.06030833989382e-06,"up"
"ENSG00000010244.19",7809.11581320148,0.241316620717015,0.0351268849505499,6.86985541293316,6.42670083843429e-12,2.61552442566857e-11,"up"
"ENSG00000010256.11",8580.71570477705,0.31642470118203,0.0619577943190032,5.10710080402232,3.27139250246711e-07,9.36363501659518e-07,"up"
"ENSG00000010270.14",1736.91400399513,0.0727082991169447,0.0418971737228495,1.73539865953516,0.0826702173583457,0.120416629076189,"no_change"
"ENSG00000010278.15",23759.9881954508,0.952020978917006,0.0691115640808956,13.7751328822867,3.59720588236986e-43,5.93506563330825e-42,"up"
"ENSG00000010282.15",7.13004976186529,-2.78281120256805,0.245266273226538,-11.3460818153246,7.75610347678122e-30,7.72489009537586e-29,"down"
"ENSG00000010292.13",5951.18940232701,0.895333132708262,0.0817320387136499,10.9544940613201,6.32307089678229e-28,5.7750209656728e-27,"up"
"ENSG00000010295.20",603.091722520759,-0.482590822409118,0.0836801753758552,-5.76708665154595,8.06535892336463e-09,2.638602774607e-08,"down"
"ENSG00000010310.9",187.477852652894,0.550260769551536,0.142426252955487,3.86347852402962,0.000111783725154809,0.000248556061202123,"up"
"ENSG00000010318.21",322.189518650257,-0.41017721981278,0.0717787244666415,-5.71446794103183,1.10047792182193e-08,3.56080435693408e-08,"down"
"ENSG00000010319.7",2243.66125300813,-2.85628398125997,0.117918362021513,-24.2225547598674,1.28740006197157e-129,2.26706199374494e-127,"down"
"ENSG00000010322.16",5657.21047131093,-0.552390608834647,0.0526167465108759,-10.4983801824476,8.78750573626301e-26,7.28473565335509e-25,"down"
"ENSG00000010327.10",3267.55592776727,-0.82933948999939,0.0941247205772797,-8.81106987529884,1.23957066957849e-18,7.28359126112055e-18,"down"
"ENSG00000010361.14",876.12832765425,0.201967998532032,0.0787617809557293,2.56428938098232,0.0103387305885668,0.0177607226473635,"up"
"ENSG00000010379.16",5.03893489793582,0.524821456726746,0.191916121157967,2.73463976637357,0.00624485772146181,0.0110770498518956,"up"
"ENSG00000010404.18",380.514222122701,-0.228283750781824,0.0765548756188604,-2.98196227133028,0.00286407292198103,0.00533185243282514,"down"
"ENSG00000010438.17",18.203613304134,0.657652610932602,0.244892426869399,2.68547549362696,0.00724266858905533,0.0127310470054094,"up"
"ENSG00000010539.12",703.91252686657,0.464767804653222,0.0404139202598418,11.5001910644895,1.31623739699299e-30,1.34939384732028e-29,"up"
"ENSG00000010610.10",3842.3426678201,0.199180574517877,0.0958975944014354,2.07701325315931,0.0378003360256018,0.0590014108659932,"no_change"
"ENSG00000010626.15",655.68162589142,0.542135235818932,0.0776661441221659,6.98032897019033,2.94489668405454e-12,1.22507809085442e-11,"up"
"ENSG00000010671.16",552.389365990073,0.385806817621717,0.0940863046649187,4.10056297774409,4.1214625081276e-05,9.60506774583233e-05,"up"
"ENSG00000010704.18",1080.41497427249,-0.273601359115416,0.0813084311891344,-3.36498140615926,0.000765488174533546,0.00153873978447637,"down"
"ENSG00000010803.16",2532.37418618898,-0.310755851315303,0.0517967882349815,-5.9995196981235,1.97902022367173e-09,6.76139399603091e-09,"down"
"ENSG00000010810.17",2080.83856018985,-0.920214654372217,0.0860984083515255,-10.6879403695262,1.15916514023293e-26,1.00004477003137e-25,"down"
"ENSG00000010818.10",2265.11411880112,-0.605484414143522,0.0780114237757397,-7.76148395758184,8.39413386895713e-15,4.06951947469507e-14,"down"
"ENSG00000010932.17",507.637168585856,-0.698114639849381,0.139623737368061,-4.99997101502222,5.73389335068067e-07,1.6076320089462e-06,"down"
"ENSG00000011007.12",3335.58970470929,-0.0797964868849854,0.0407207949972532,-1.95960041768262,0.0500425125247321,0.0762867562077932,"no_change"
"ENSG00000011009.11",3919.30681134885,0.918857944164817,0.0615017583602065,14.94035241697,1.80020663461042e-50,3.86234586530637e-49,"up"
"ENSG00000011021.23",1032.23625931356,-0.972787498751541,0.0502523601452157,-19.3580459890928,1.74375350142137e-83,1.01963926005846e-81,"down"
"ENSG00000011028.14",8685.47272600601,0.088348837557175,0.105275759765406,0.839213488024684,0.401349519709987,0.487715446546899,"no_change"
"ENSG00000011083.9",9.81360784362911,0.762437142326563,0.169484878297691,4.49855556427509,6.84167160010148e-06,1.73429901588011e-05,"up"
"ENSG00000011105.14",5409.81346306541,0.237791460330452,0.0628465775517222,3.78368193772767,0.000154525272558309,0.000338030880705403,"up"
"ENSG00000011114.15",2639.83307781611,-0.446322947317078,0.0548636248652376,-8.13513413328755,4.11482500419208e-16,2.13747745424251e-15,"down"
"ENSG00000011132.12",730.057391742558,0.533547968981939,0.0625405982622181,8.53122585660114,1.44805013645394e-17,8.06066571398706e-17,"up"
"ENSG00000011143.19",1094.5020694979,0.391628556132072,0.0596996562940876,6.55998008100521,5.38149662982335e-11,2.05514907996048e-10,"up"
"ENSG00000011198.10",2464.72557910301,-0.759659251987021,0.0540914662718561,-14.0439759604423,8.38719780175954e-45,1.47752155195675e-43,"down"
"ENSG00000011201.12",1758.31919619306,0.145358560363035,0.120593533060443,1.20535949709823,0.228064550246588,0.299178712768323,"no_change"
"ENSG00000011243.18",1816.74225982642,0.462634825816825,0.0528476054589245,8.75413033001856,2.05683304835572e-18,1.19583620468529e-17,"up"
"ENSG00000011258.16",2073.79074569296,-0.0757931321872341,0.0735900095963442,-1.02993779458617,0.303039207445791,0.383616736145364,"no_change"
"ENSG00000011260.14",2750.4427406454,0.765321861712585,0.0718347921288589,10.6539162852971,1.67180419343298e-26,1.4333999062983e-25,"up"
"ENSG00000011275.19",3610.59659597353,-0.0317386760842581,0.0385665240695269,-0.822959207499235,0.41053119126626,0.497213728860823,"no_change"
"ENSG00000011295.16",3476.85461118183,-0.13360883233187,0.055291526610882,-2.41644317893683,0.0156729722197988,0.0261740236753534,"down"
"ENSG00000011304.22",16149.7509085648,0.669218433510765,0.0332064023414054,20.1532953383604,2.51782533236355e-90,1.78174084763934e-88,"up"
"ENSG00000011332.19",46.9557934391178,1.33073426533256,0.118508813588609,11.2289898534641,2.93818356216098e-29,2.84527780020179e-28,"up"
"ENSG00000011347.10",6643.92684724864,1.16192989875073,0.114556638960498,10.1428420848781,3.56571695252181e-24,2.75733373519717e-23,"up"
"ENSG00000011376.12",1647.42368261164,0.327455746321895,0.0451246480533362,7.25669363525784,3.96666739161848e-13,1.73926323046593e-12,"up"
"ENSG00000011405.13",4564.56610216671,-0.366365702344496,0.0684562641575668,-5.35182144180738,8.70732968110398e-08,2.6150547028491e-07,"down"
"ENSG00000011422.12",2218.57944930789,1.70839381082029,0.0986491327321557,17.3178796762338,3.44831313602128e-67,1.22104421448364e-65,"up"
"ENSG00000011426.11",2537.3717715395,3.38693806647842,0.121367869562975,27.9063814720831,2.23236316828733e-171,9.37694932660874e-169,"up"
"ENSG00000011451.21",4293.95890337068,0.427295558428843,0.051894343850378,8.23395242573686,1.81135649002198e-16,9.56330222505262e-16,"up"
"ENSG00000011454.18",4797.68385479806,-0.264967603972876,0.0418802541964573,-6.32679072887026,2.50312458034084e-10,9.13118945987615e-10,"down"
"ENSG00000011465.18",45878.0551778122,-1.99050436717252,0.120161674592723,-16.5652182687962,1.24328161977525e-61,3.67012565837587e-60,"down"
"ENSG00000011478.13",867.641190057685,0.7922551428777,0.0700330276614741,11.3125930626233,1.13679390748351e-29,1.12293654917222e-28,"up"
"ENSG00000011485.15",3095.97560566238,0.512312145979509,0.0432718870903739,11.8393761036938,2.44263225598608e-32,2.68771732372802e-31,"up"
"ENSG00000011523.14",2174.16670487862,-1.2099995487971,0.0470760278747349,-25.7030935578678,1.07941429573816e-145,2.49600926921069e-143,"down"
"ENSG00000011566.15",2646.22874764581,-0.057662644645152,0.0540455486672593,-1.06692680650097,0.286004888857546,0.364867615044798,"no_change"
"ENSG00000011590.14",49.875449151795,1.28010245776854,0.131692807761769,9.7203672662537,2.46889377868688e-22,1.73958605197259e-21,"up"
"ENSG00000011600.12",2765.27640012415,0.471015803961531,0.097954841447343,4.80849947794293,1.52067426061083e-06,4.10606307761888e-06,"up"
"ENSG00000011638.11",2950.07312746278,-0.202393276543586,0.067477537722029,-2.9994170412284,0.00270496775378508,0.00505209058525944,"down"
"ENSG00000011677.13",51.0200002262873,4.28434756493692,0.35913684922148,11.9295682807941,8.3002833968274e-33,9.30985975805346e-32,"up"
"ENSG00000012048.23",1198.64680195507,1.10637272705506,0.0904526808577877,12.23150841482,2.10983891116234e-34,2.54140948559768e-33,"up"
"ENSG00000012061.16",2911.26066740701,0.207385788159972,0.052953401638289,3.91638273923497,8.98875053092146e-05,0.00020193814674104,"up"
"ENSG00000012124.17",587.714158943486,0.96743750820843,0.14332221472877,6.75008762625707,1.47755891893123e-11,5.85816029643802e-11,"up"
"ENSG00000012171.20",2147.13739686916,0.602954342009566,0.158572903696535,3.80237939745025,0.000143313035617685,0.000314779915363671,"up"
"ENSG00000012174.12",2051.16375345561,0.228192188094294,0.0620281498428705,3.67884885608147,0.000234289056973683,0.000502596845501574,"up"
"ENSG00000012211.13",594.46824189895,0.503282004723292,0.052225694966474,9.6366741514186,5.59720634188072e-22,3.88461561866013e-21,"up"
"ENSG00000012223.13",58310.1878171158,0.0577516207506673,0.252286691276938,0.228912672556606,0.81893679079548,0.859433716286006,"no_change"
"ENSG00000012232.9",2659.24770248828,-0.263377566122291,0.0638082967946442,-4.12763824381531,3.66508095611247e-05,8.58077989239157e-05,"down"
"ENSG00000012504.15",2.18257226833279,-0.387118202398097,0.497716473060465,-0.777788607272131,0.436693645357646,0.52385617294259,"no_change"
"ENSG00000012660.14",22179.4884633391,-0.0674092996127605,0.107445657962002,-0.627380397601544,0.530409913990206,0.614852214397083,"no_change"
"ENSG00000012779.11",1371.69252412924,0.0159436206841051,0.0980420525275722,0.162620225434604,0.870817461381656,0.900272709132682,"no_change"
"ENSG00000012817.16",1.30814680073259,0.562721026171964,0.401180173792956,1.40266409691117,0.160717028351838,0.219549741708107,"no_change"
"ENSG00000012822.16",4793.15517369773,-1.05700134328144,0.0561260972174897,-18.8326179029613,4.08079635479417e-79,2.09461055049609e-77,"down"
"ENSG00000012963.15",3417.4468148968,0.406296973753308,0.0516394985199545,7.86794963929222,3.60500632933168e-15,1.7807229991202e-14,"up"
"ENSG00000012983.11",2997.27843640216,-0.209528405152267,0.0494201227762554,-4.23973866072502,2.23780161555476e-05,5.36315677178469e-05,"down"
