	DGRP-551_1d_WholeBrain_Unstranded_RNA-seq	DGRP-551_1d_WholeBrain_Stranded_RNA-seq	w1118_1d_WholeBrain_Unstranded_RNA-seq	w1118_1d_WholeBrain_Stranded_RNA-seq	DGRP-551_1d_WholeBrainNuclei_Unstranded_Rep1_RNA-seq	DGRP-551_1d_WholeBrainNuclei_Unstranded_Rep2_RNA-seq
rush	382.89537248007656	325.618633347014	402.8657814188542	245.32491079064064	193.97257137475006	135.08872009214642
inc	534.9490155899531	361.2331713693436	655.1275324007537	510.3363884965796	498.1809210171176	676.7877668298081
dor	219.06033329388995	165.35321224653055	225.90604565543228	186.2652100447457	147.3343574922965	122.99122277046166
hfw	129.9635254667952	96.66803177489477	101.65772054494452	86.31802416707727	100.69614360984292	65.19206890019007
CG14797	13.254070585848803	25.438955730235467	9.41275190230968	13.629161710591147	50.878051508131165	6.048748660842377
b6	2.209011764308134	0.0	3.7651007609238714	7.571756505883971	0.0	3.3604159226902093
Scgdelta	484.5099136382507	384.12823152655557	513.9362538661085	322.55682715065717	711.2327617074169	705.0152605804059
CG3795	0.368168627384689	0.0	0.0	0.0	2.1199188128387982	0.0
a6	220.164839176044	122.10698750513025	201.4328907094271	113.57634758825955	110.23577826761752	154.24309085148062
CG3740	40.1303803849311	40.70232916837675	28.238255706929035	24.229620818828707	18.019309909129788	26.883327381521674
Mur2B	263.6087372074373	272.1968263135195	193.90268918757937	163.54994052709375	108.11585945477871	29.571660119673844
CG14795	0.0	0.0	0.0	0.0	0.0	0.0
sta	2501.337654451577	2325.1205537435217	2095.2785734541344	1788.4488866897939	3850.8325235216776	1052.8183085788426
snoRNA:M	0.0	0.0	0.0	0.0	0.0	0.0
Rab27	290.1168783791349	290.00409532468433	284.2651074497523	284.6980446212373	270.2896486369468	814.2287780678378
CG32808	27.98081568123636	17.807269011164827	37.65100760923872	36.34443122824306	40.27845744393717	18.14624598252713
O-fut2	48.230090187394254	38.1584335953532	37.65100760923872	45.43053903530382	62.537604978744554	33.26811763463307
CG14787	5.154360783385646	7.631686719070641	5.647651141385807	6.057405204707177	8.479675251355193	25.875202604714612
CG32806	0.368168627384689	0.0	0.0	0.0	0.0	0.0
MED18	66.27035292924401	55.96570260651803	64.00671293570582	49.97359293883421	79.49695548145495	141.4735103452578
CG14803	54.12078822554928	25.438955730235467	71.53691445755356	49.97359293883421	73.13719904293855	42.34124062589664
Vps26	505.1273567717933	379.04044038050847	480.0503470177936	448.24798514833105	257.570135759914	240.941821656888
CG14805	118.55029801786985	117.01919635908315	158.13423195880262	89.34672676943084	100.69614360984292	79.30581577548894
CG14806	203.22908231634833	185.7043768307189	244.73154946005164	213.52353346592795	116.59553470613392	242.6220296182331
mRpL16	163.4668705588019	111.93140521303606	190.1375884266555	133.26291450355788	132.49492580242492	148.86642537517628
mip130	242.62312544651004	218.77501928002502	205.19799147035098	205.951776960044	143.0945198666189	226.1559915970511
Rbcn-3B	1850.7836898628316	1595.022524285764	1762.0671561123718	1621.8702435603466	903.0854142693281	865.3071000927289
Ocrl	786.7763567210803	600.359355233557	681.4832377272207	505.7933345930492	515.140271519828	471.8023955457054
CG11596	118.55029801786985	137.37036094327152	96.01006940355872	87.83237546825406	144.1544792730383	115.26226614827418
CG3587	30.926164700313876	35.614538022329654	39.533557989700654	34.830079927066265	38.158538631098374	37.636658334130345
CG4194	2.577180391692823	2.543895573023547	1.8825503804619357	3.0287026023535883	3.179878219258198	0.0
Rtca	90.93765096401818	94.12413620187122	143.07382891510713	92.37542937178443	79.49695548145495	56.45498750119552
CG4045	80.2607607698622	78.86076276372995	45.181209131086455	46.94489033648062	119.77541292539212	127.69580506222795
CG4199	360.4370862096105	297.63578204375494	276.73490592790455	258.9540725012318	323.2876189579168	424.7565726280425
CG14054	0.368168627384689	0.0	0.0	0.0	1.0599594064193991	0.0
CG4281	282.38533720405644	223.86281042607212	222.1409448945084	163.54994052709375	224.71139416091265	115.93434933281222
Sik2	976.3831998241952	674.1323268512399	849.030221588333	693.5728959389717	698.5132488303841	404.9301186841702
moody	350.8647018976086	300.1796776167785	726.6644468583072	636.0275464942536	183.37297731055605	585.7204953249035
CG4325	1.840843136923445	5.087791146047094	3.7651007609238714	3.0287026023535883	2.1199188128387982	4.704582291766293
Actn	730.8147253586077	623.2544153907689	807.6141132181705	620.8840334824856	1214.7134797566316	978.21707509512
usp	521.6949450041043	445.18172527912066	572.2953156604285	420.98966172714876	290.4288773589154	241.94994643369506
PIG-K	206.9107685901952	183.16048125769535	225.90604565543228	243.81055948946386	330.70733480285253	199.94474740006746
CG3857	26.876309799082296	12.719477865117733	15.060403043695485	13.629161710591147	54.05792972738936	36.29249196505426
eIF2Bepsilon	148.37195683602965	119.5630919321067	143.07382891510713	121.14810409414353	157.93395155649048	78.6337325909509
Edem1	216.11498427481243	178.07269011164826	222.1409448945084	175.6647509365081	255.4502169470752	110.8937254487769
CG32801	0.0	0.0	0.0	0.0	0.0	0.0
trr	691.7888508558306	501.1474278856387	600.5335713673575	484.59241637657414	366.7459546211121	179.11016867938815
CG14818	206.17443133542582	277.2846174595666	208.96309223127486	272.5832342118229	90.09654954564894	173.3974616108148
CG14817	80.62892939724689	129.73867422420088	124.24832511048776	102.975888480022	48.75813269529237	137.44101123802957
Pgam5	54.12078822554928	61.053493752565124	52.7114106529342	57.54534944471818	69.95732082368035	66.87227686153517
Pex5	182.97980781019044	167.8971078195541	178.84228614388388	180.2078048400385	129.31504758316672	113.58205818692907
CG14814	61.11599214585837	33.070642449306106	62.12416255524388	37.858782529419855	58.29776735306696	35.95645037278524
deltaCOP	415.6623803173139	376.4965448074849	459.3422928327123	411.903553920088	419.7439249420821	343.7705488912084
CG14812	97.56468625694258	111.93140521303606	94.12751902309678	109.03329368472917	126.1351693639085	178.77412708711913
CG14811	1.840843136923445	2.543895573023547	0.0	0.0	9.539634657774593	2.3522911458831466
CG4025	98.30102351171196	104.29971849396541	77.18456559893937	145.37772491297224	134.6148446152637	193.22391555468704
Unc-76	3465.939458199462	2866.970310797537	3113.738329284042	3034.7600075582955	2369.009273347357	2770.9989698503464
csw	5333.290736294604	4749.453034834962	3960.886000491913	3605.670448101947	6165.783867141646	5522.171485756821
D2hgdh	165.67588232311005	132.28256979722443	327.56376620037685	308.927665440066	153.69411393081288	107.19726793381767
Pgd	113.39593723448421	101.75582292094187	208.96309223127486	202.9230743576904	138.8546822409413	128.70392983903503
CG3630	30.1898274455445	25.438955730235467	37.65100760923872	42.40183643295023	20.139228721968585	34.612284003709156
ND-B14.5A	280.1763254397483	373.9526492344614	269.2047044060568	398.27439220949685	184.43293671697546	291.01201890497214
Cyp4d2	0.0	2.543895573023547	1.8825503804619357	0.0	2.1199188128387982	1.3441663690760837
Cyp4ae1	3.68168627384689	5.087791146047094	0.0	3.0287026023535883	12.719512877032791	11.425414137146712
pn	119.65480390002392	165.35321224653055	131.7785266323355	148.40642751532582	90.09654954564894	87.70685558221446
CG17776	36.44869411108421	50.87791146047093	35.76845722877678	93.88978067296124	25.439025754065582	66.53623526926614
CG17777	18.04026274184976	7.631686719070641	7.530201521847743	15.143513011767942	26.49898516048498	81.99414851364111
CG3457	0.368168627384689	0.0	0.0	0.0	0.0	0.3360415922690209
Mct1	120.02297252740861	73.77297161768286	141.1912785346452	98.43283457649162	150.51423571155468	148.19434219063822
CG14052	1.104505882154067	0.0	0.0	0.0	3.179878219258198	7.05687343764944
pcx	661.9671920376708	490.9718455935445	641.9496797375201	563.3386840377674	302.08843082952876	295.0445180122004
fs(1)K10	231.20989799758468	150.08983880838926	158.13423195880262	127.2055092988507	249.0904605085588	225.14786682024402
Or2a	1.840843136923445	0.0	1.8825503804619357	1.5143513011767942	2.1199188128387982	7.392915029918461
CG3071	131.80436860371864	114.4753007860596	101.65772054494452	112.06199628708276	145.2144386794577	106.86122634154866
CG2854	1.472674509538756	0.0	18.82550380461936	10.600459108237558	1.0599594064193991	6.384790253111397
CR33218	0.0	0.0	3.7651007609238714	1.5143513011767942	0.0	4.704582291766293
Raf	459.1062783487072	475.70847215540323	419.8087348430117	357.3869070777234	360.38619818259576	332.68117634633074
CG2841	186.29332545665264	180.6165856846718	329.44631658083875	283.1836933200605	73.13719904293855	65.8641520847281
mRpL14	70.3202078304756	109.38750964001251	99.77517016448259	116.60505019061314	63.597564385163956	80.98602373683404
Ilp6	76.21090586863062	68.68518047163576	129.89597625187358	125.69115799767391	39.21849803751777	86.6987308054074
CG14050	1.472674509538756	5.087791146047094	15.060403043695485	7.571756505883971	4.2398376256775965	6.720831845380419
CG2865	399.09479208500284	508.7791146047093	190.1375884266555	281.6693420188837	665.6545072313827	956.0383300053645
CG2918	917.8443880700296	920.8901974345239	881.0335780561859	967.6704814519715	998.481760847074	307.4780569261541
CG2924	859.6737449432488	852.2050169628882	777.4933071307795	699.6303011436788	672.0142636698992	869.0035576076881
temp	576.552070484423	564.7448172112273	579.8255171822763	526.9942528095244	528.9197438032802	377.3747081181105
CG3078	1302.212435059645	1177.8236503099022	995.8691512643641	935.8691041272588	1098.1179450504976	924.1143787398075
CG3191	65.53401567447465	81.4046583367535	60.24161217478194	95.40413197413802	175.95326146562027	148.86642537517628
crn	196.9702156508086	183.16048125769535	139.30872815418326	172.63604833415454	152.6341545243935	132.06434576172524
kz	71.05654508524498	78.86076276372995	58.359061794320006	56.03099814354138	57.23780794664756	29.23561852740482
Vinc	510.28171755517894	371.4087536614378	570.4127652799665	457.33409295539184	269.2296892305274	377.7107497103795
FarO	32.03067058246794	33.070642449306106	45.181209131086455	28.77267472235909	38.158538631098374	7.392915029918461
CG14053	0.0	0.0	1.8825503804619357	1.5143513011767942	2.1199188128387982	2.3522911458831466
Nmd3	128.85901958464115	142.45815208931862	97.89261978402065	121.14810409414353	102.81606242268172	70.23269278422538
Cyp4d14	0.0	0.0	0.0	0.0	0.0	0.0
Cyp4d1	0.0	0.0	0.0	3.0287026023535883	4.2398376256775965	1.3441663690760837
wapl	1089.4109684312948	882.7317638391708	865.9731750124904	704.1733550472093	544.8191348995712	520.1923848324444
bcn92	125.17733331079425	101.75582292094187	99.77517016448259	125.69115799767391	77.37703666861614	76.28144144506776
ph-p	568.8205293093445	475.70847215540323	431.1040371257833	348.30079927066265	414.44412790998507	460.37698140855866
ph-d	344.6058352320689	279.82851303259014	321.916115058991	248.35361339299422	396.4248180008553	294.37243482766235
CG16903	223.8465254498909	213.68722813397792	195.7852395680413	172.63604833415454	202.45224662610525	103.16476882658942
CG13759	110.082419588022	86.4924494828006	129.89597625187358	75.71756505883971	58.29776735306696	89.05102195129055
wds	109.34608233325262	122.10698750513025	135.54362739325938	109.03329368472917	103.87602182910112	186.83912530157565
egh	1156.785827242693	1137.1213211415254	978.9261978402066	1140.306529786126	1366.2876748746055	1122.714959770799
Seipin	24.667298034774163	22.89506015721192	26.3557053264671	19.68656691529832	28.61890397332378	25.53916101244559
brv3	12.517733331079425	10.175582292094187	16.942953424157423	19.68656691529832	23.31910694122678	12.769580506222795
Tsp3A	63.69317253755119	76.3168671907064	84.71476712078712	95.40413197413802	122.9552911446503	94.42768742759488
eIF3g1	593.119658716734	503.6913234586622	540.2919591925755	475.50630856951335	245.9105822893006	349.4832559597818
Smyd3	108.24157645109857	129.73867422420088	111.0704724472542	89.34672676943084	121.89533173823091	136.4328864612225
Klp3A	10.67689019415598	7.631686719070641	13.17785266323355	3.0287026023535883	6.359756438516396	5.040623884035314
CG13760	446.9567136450124	328.1625289200375	461.22484321317427	387.6739331012593	485.46140814008487	1227.5599365587334
Vha36-3	7.36337254769378	5.087791146047094	15.060403043695485	7.571756505883971	6.359756438516396	16.466038021182026
boi	16.199419604926316	15.263373438141281	13.17785266323355	18.17221561412153	24.379066347646184	28.56353534286678
tko	169.35756859695692	170.44100339257764	109.18792206679227	137.80596840708827	94.33638717132654	136.4328864612225
gt	329.5109215092966	312.89915548189623	103.54027092540646	66.63145725177894	421.8638437549209	863.9629337236528
CG32797	0.736337254769378	0.0	1.8825503804619357	0.0	4.2398376256775965	5.376665476304335
CG12496	2.209011764308134	0.0	1.8825503804619357	0.0	1.0599594064193991	1.3441663690760837
sgg	4924.6235598976	4528.1341199819135	4314.8054720187565	4079.662405370283	3440.62823323737	3990.4939081946236
per	615.9461136145846	404.47939611074395	472.5201454959459	281.6693420188837	437.7632348512119	374.0142921954203
CG2662	42.70756077662392	17.807269011164827	28.238255706929035	22.71526951765191	32.85874159900138	20.162495536141257
eIF2Bbeta	199.91556466988612	223.86281042607212	180.72483652434582	196.86566915298323	197.15244959400826	308.82222329523023
CG2681	28.71715293600574	30.526746876282562	35.76845722877678	19.68656691529832	52.99797032096996	32.259992857826006
CG2694	27.244478426466983	30.526746876282562	33.885906848314846	22.71526951765191	68.89736141726095	19.490412351603215
fs(1)Yb	2.945349019077512	7.631686719070641	3.7651007609238714	1.5143513011767942	1.0599594064193991	0.6720831845380418
fs(1)Ya	0.736337254769378	0.0	0.0	0.0	0.0	1.3441663690760837
dwg	139.9040784061818	83.94855390977705	101.65772054494452	104.4902397811988	186.55285552981425	133.4085121308013
CG2712	54.12078822554928	35.614538022329654	39.533557989700654	33.31572862588947	50.878051508131165	47.71790610220097
CG12498	1.104505882154067	0.0	0.0	1.5143513011767942	0.0	2.6883327381521673
w	13.99040784061818	15.263373438141281	0.0	1.5143513011767942	12.719512877032791	2202.7526373234323
CG32795	349.02385876068513	381.584335953532	278.6174563083665	358.9012583789002	551.1788913380876	1041.7289360339648
Syx4	55.22529410770335	81.4046583367535	105.4228213058684	104.4902397811988	83.73679310713254	148.53038378290725
crm	247.409317602511	234.0383927181663	210.8456426117368	189.29391264709926	178.07318027845906	175.74975275669794
CG2701	303.7391175923684	236.58228829118985	350.15437076592	298.32720633182845	310.568106080884	228.1722411506652
CG2685	152.78998036464594	106.84361406698896	156.25168157834068	116.60505019061314	98.57622479700413	74.60123348372265
CG2680	312.94333327698564	381.584335953532	250.37920060143745	316.49942194594996	202.45224662610525	323.60805335506717
Csat	86.8877960627866	91.58024062884768	69.65436407709163	83.28932156472368	153.69411393081288	102.15664404978236
CG2658	315.88868229606317	264.56513959444885	321.916115058991	269.55453160946934	328.58741599001377	198.9366226232604
CG2650	5.890698038155024	2.543895573023547	5.647651141385807	7.571756505883971	26.49898516048498	64.51998571565201
CG2652	1.104505882154067	2.543895573023547	1.8825503804619357	3.0287026023535883	3.179878219258198	12.433538913953775
HLH3B	30.557996072929186	30.526746876282562	32.00335646785291	22.71526951765191	15.899391096290989	41.33311584908957
N	388.78607051823155	307.81136433584913	429.22148674532133	378.5878252941985	195.03253078116947	232.5407818501625
CG3939	41.97122352185455	71.22907604465931	28.238255706929035	48.45924163765741	39.21849803751777	17.81020439025811
dnc	3564.9768189659435	3815.84335953532	2981.959802651706	2922.6980112712126	5105.824460722246	6129.734684579211
ng1	0.0	0.0	0.0	0.0	0.0	0.0
Sgs4	0.0	5.087791146047094	0.0	3.0287026023535883	0.0	2.6883327381521673
CG10801	0.0	0.0	0.0	0.0	2.1199188128387982	1.0081247768070627
CG12206	2.209011764308134	2.543895573023547	0.0	0.0	2.1199188128387982	14.4497884675679
CG16781	0.368168627384689	0.0	0.0	0.0	3.179878219258198	2.3522911458831466
CG16782	0.368168627384689	0.0	0.0	0.0	0.0	2.3522911458831466
CG14269	0.0	0.0	0.0	0.0	3.179878219258198	8.064998214456502
tRNA:Gln-TTG-2-1	0.0	0.0	0.0	0.0	0.0	5.712707068573356
CG12535	0.0	0.0	0.0	0.0	7.419715844935794	43.01332381043468
CG10793	1.840843136923445	0.0	5.647651141385807	3.0287026023535883	1.0599594064193991	3.0243743304211885
Pig1	0.0	0.0	0.0	0.0	2.1199188128387982	1.3441663690760837
ng4	0.0	0.0	0.0	0.0	2.1199188128387982	4.032499107228251
ng3	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
ng2	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CG14265	0.0	0.0	0.0	0.0	3.179878219258198	4.032499107228251
Fcp3C	2.945349019077512	2.543895573023547	15.060403043695485	7.571756505883971	15.899391096290989	17.474162797989088
CG18508	97.19651762955789	155.17762995443636	107.30537168633033	148.40642751532582	97.51626539058473	152.5628828901355
CG3526	0.368168627384689	2.543895573023547	1.8825503804619357	3.0287026023535883	2.1199188128387982	9.409164583532586
CG32793	1.472674509538756	0.0	0.0	0.0	1.0599594064193991	0.6720831845380418
CG3592	0.0	0.0	0.0	0.0	0.0	2.3522911458831466
CG3598	0.0	0.0	0.0	0.0	2.1199188128387982	0.6720831845380418
CG14420	0.0	2.543895573023547	0.0	1.5143513011767942	3.179878219258198	1.3441663690760837
CG14421	2.577180391692823	0.0	0.0	0.0	1.0599594064193991	2.0162495536141254
CG14422	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CG14423	0.368168627384689	0.0	0.0	0.0	2.1199188128387982	2.3522911458831466
CG17959	0.736337254769378	0.0	0.0	0.0	1.0599594064193991	0.6720831845380418
CG3603	20.617443133542583	22.89506015721192	24.473154946005163	25.7439721200055	9.539634657774593	16.129996428913003
kirre	472.360348934556	480.7962633014503	431.1040371257833	405.8461487153808	756.811016183451	1096.5037155738153
CG4116	0.0	0.0	0.0	0.0	0.0	2.3522911458831466
rst	126.28183919294833	111.93140521303606	64.00671293570582	63.60275464942535	179.13313968487847	207.67370402225492
CG14424	0.368168627384689	0.0	0.0	0.0	0.0	0.0
CG14419	2.209011764308134	0.0	24.473154946005163	31.801377324712675	3.179878219258198	1.6802079613451046
CG14418	0.736337254769378	0.0	0.0	0.0	7.419715844935794	10.417289360339648
CG14417	0.368168627384689	2.543895573023547	0.0	1.5143513011767942	2.1199188128387982	2.6883327381521673
CG14416	2.945349019077512	2.543895573023547	0.0	0.0	3.179878219258198	6.720831845380419
CG10802	151.68547448249186	185.7043768307189	122.36577473002582	181.7221561412153	115.53557529971451	176.421835941236
CG10803	310.7343215126775	384.12823152655557	233.43624717728002	330.12858365654114	681.5538983276737	825.9902337972535
CG13021	0.368168627384689	0.0	0.0	0.0	0.0	0.3360415922690209
ppk8	7.36337254769378	2.543895573023547	5.647651141385807	13.629161710591147	9.539634657774593	11.425414137146712
Ilp7	11.781396076310047	15.263373438141281	7.530201521847743	6.057405204707177	18.019309909129788	90.05914672809762
Mnt	1110.0284115648374	864.9244948280059	1041.0503603954505	820.7784052378224	1511.5021135540633	1333.749079715744
Rala	271.3402783825158	302.72357318980204	242.8489990795897	319.52812454830354	352.96648233765995	313.86284717926554
Parg	118.91846664525454	129.73867422420088	99.77517016448259	113.57634758825955	102.81606242268172	84.68248125179328
CG2875	34.97601960154545	35.614538022329654	22.590604565543227	19.68656691529832	47.698173288872965	29.571660119673844
DIP-alpha	201.3882391794249	195.8799591228131	112.95302282771614	228.66704647769592	383.70530512382254	293.3643100508553
Gas8	2.209011764308134	0.0	0.0	1.5143513011767942	8.479675251355193	17.13812120572007
CG14270	51.911776461241146	81.4046583367535	48.946309892010326	60.57405204707177	58.29776735306696	73.25706711464656
CG10804	1658.2314977406393	1633.180957881117	1440.1510410533808	1468.9207621414903	2279.972683208128	2528.0408986398443
tRNA:Gln-CTG-2-1	0.368168627384689	0.0	1.8825503804619357	0.0	0.0	0.0
tRNA:Pro-CGG-3-1	0.0	0.0	0.0	0.0	0.0	0.0
CG2930	45.28474116831674	38.1584335953532	97.89261978402065	72.68886245648612	90.09654954564894	40.997074256820554
CG15239	0.736337254769378	0.0	0.0	0.0	6.359756438516396	7.728956622187481
CG2941	53.75261959816459	50.87791146047093	47.06375951154839	69.66015985413253	61.47764557232515	73.59310870691559
CG32786	0.0	0.0	0.0	0.0	1.0599594064193991	1.3441663690760837
CG32783	0.736337254769378	0.0	1.8825503804619357	0.0	3.179878219258198	3.3604159226902093
Vap33	1910.4270074991512	2490.473765990052	1498.5101028477009	2092.8334982263295	1777.5519245653325	2855.68145110214
CG6414	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CG6428	206.54259996281053	188.24827240374245	216.4932937531226	181.7221561412153	214.11180009671864	161.97204747366808
lva	1697.625540870801	1600.110315431811	1246.2483518658014	1172.1079071108386	926.4045212105549	560.5173759047269
CG2938	263.6087372074373	277.2846174595666	256.0268517428233	263.4971264047622	248.03050110213943	118.95872366323341
roX1	7073.992006569414	9013.022015222426	4648.01688936052	5257.827717685829	26334.691452489973	18912.4208129005
CG15375	0.736337254769378	2.543895573023547	0.0	0.0	0.0	1.0081247768070627
brn	32.39883920985263	27.982851303259014	33.885906848314846	37.858782529419855	62.537604978744554	62.839777754306915
cib	248.51382348466507	315.4430510549198	350.15437076592	334.6716375600715	391.1250209687583	406.61032664551533
dgt4	1.840843136923445	2.543895573023547	0.0	1.5143513011767942	0.0	3.6964575149592305
tyf	2096.7203329558038	1620.4614800159993	1726.298698883595	1415.9184666003025	859.6270786061327	975.5287423569678
GlcAT-I	144.32210193479807	127.19477865117733	122.36577473002582	113.57634758825955	184.43293671697546	146.1780926370241
CG15570	0.368168627384689	2.543895573023547	0.0	1.5143513011767942	3.179878219258198	1.3441663690760837
CG12691	0.0	0.0	0.0	0.0	0.0	0.0
CG15572	0.368168627384689	0.0	0.0	0.0	2.1199188128387982	1.0081247768070627
CG3626	278.33548230282486	292.54799089770785	346.38927000499615	374.04477139066813	207.75204365820224	140.46538556845076
CG12688	1.104505882154067	0.0	3.7651007609238714	1.5143513011767942	1.0599594064193991	1.3441663690760837
CG12693	0.0	2.543895573023547	1.8825503804619357	0.0	0.0	2.3522911458831466
mRpL33	15.831250977541627	78.86076276372995	13.17785266323355	40.88748513177344	20.139228721968585	75.6093582605297
mei-9	121.86381566433205	104.29971849396541	71.53691445755356	84.80367286590047	111.29573767403691	15.121871652105941
CG15579	7.731541175078469	17.807269011164827	3.7651007609238714	3.0287026023535883	33.91870100542077	51.414363617160205
CG12692	0.0	0.0	0.0	0.0	1.0599594064193991	2.6883327381521673
CG15578	0.0	0.0	0.0	0.0	0.0	1.6802079613451046
CG15577	0.0	0.0	0.0	0.0	0.0	4.704582291766293
CG15576	0.736337254769378	0.0	0.0	0.0	0.0	1.6802079613451046
Muc4B	3.3135176464622007	2.543895573023547	1.8825503804619357	0.0	9.539634657774593	36.62853355732328
Femcoat	0.0	0.0	0.0	0.0	0.0	1.6802079613451046
CG15571	0.0	0.0	0.0	0.0	0.0	0.0
Fas2	1545.5718977609245	1218.525979478279	1227.422848061182	1219.0527974473193	1693.8151314581999	2137.896610015511
Tip60	156.10349801110814	101.75582292094187	129.89597625187358	104.4902397811988	138.8546822409413	158.61163155097788
Nsun2	111.55509409756077	99.21192734791832	84.71476712078712	93.88978067296124	98.57622479700413	61.49561138523083
Xpac	118.91846664525454	114.4753007860596	77.18456559893937	62.088403348248555	76.31707726219675	111.22976704104593
CG6379	262.87239995266793	274.74072188654304	192.02013880711743	196.86566915298323	157.93395155649048	133.0724705385323
bi	419.71223521854546	356.1453802232965	410.39598294070197	318.0137732471268	420.80388434850147	603.5306997151616
CG3556	3005.728673968601	2902.5848488198667	2735.3457028111925	2589.540725012318	6031.169022526382	6419.738578707376
CHOp24	300.7937685732909	290.00409532468433	318.15101429806714	304.3846115365356	440.9431130704701	467.43385484620813
CG3568	75.84273724124593	89.03634505582413	33.885906848314846	40.88748513177344	161.11382977574868	111.56580863331494
CG15912	30.926164700313876	53.42180703349448	18.82550380461936	36.34443122824306	19.079269315549187	28.8995769351358
CG3527	41.60305489446986	55.96570260651803	33.885906848314846	24.229620818828707	31.798782192581978	46.70978132539391
CG3546	0.0	0.0	0.0	0.0	0.0	8.737081398994544
Pp2C1	656.4446626269005	455.35730757121485	630.6543774547484	472.4776059671598	309.50814667446457	175.07766957215992
CG11444	189.97501173049952	206.05554141490728	199.55034032896518	172.63604833415454	73.13719904293855	91.4033130971737
CG11436	110.082419588022	76.3168671907064	84.71476712078712	71.17451115530932	224.71139416091265	91.4033130971737
Usf	820.6478704404717	697.0273870084518	704.073842292764	623.9127360848391	606.2967804718963	663.3461031390473
rb	358.96441170007176	315.4430510549198	370.86242495100134	340.7290427647787	272.4095674497856	196.58433147737725
CR32773	0.368168627384689	0.0	1.8825503804619357	0.0	9.539634657774593	30.915826488749925
ctp	6762.889516429352	7341.682623745955	4990.641058604591	5466.808197248227	4446.529709929379	8401.375848317792
l(1)G0334	2500.9694858241924	2426.8763766644634	2793.7047646055125	2198.838089308705	1815.710463196431	2550.2196437295997
CG7024	16.935756859695694	7.631686719070641	30.12080608739097	34.830079927066265	11.65955347061339	15.793954836643984
CG6978	1.840843136923445	0.0	3.7651007609238714	0.0	1.0599594064193991	1.6802079613451046
CG12682	0.0	0.0	0.0	1.5143513011767942	1.0599594064193991	5.040623884035314
boil	0.0	0.0	0.0	0.0	23.31910694122678	52.422488393967264
CG6927	8.099709802463158	10.175582292094187	0.0	3.0287026023535883	5.299797032096996	42.67728221816566
CG32772	507.7045371634861	440.09393413307356	481.93289739825553	367.987366185961	472.7418952630521	547.0757122139661
CG6903	290.4850470065196	305.2674687628256	291.79530897160004	290.7554498259445	483.34148932724605	527.5852998623628
Ptp4E	977.4877057063493	816.5904789405585	1304.6074136601214	1152.4213401955403	1075.8587975156902	735.9310870691559
CG12680	0.0	0.0	0.0	0.0	0.0	2.0162495536141254
CG15468	0.368168627384689	0.0	0.0	0.0	6.359756438516396	10.75333095260867
CG2861	11.413227448925358	5.087791146047094	3.7651007609238714	0.0	18.019309909129788	11.425414137146712
CG15471	0.368168627384689	0.0	0.0	0.0	0.0	1.0081247768070627
CG2871	0.0	0.0	0.0	0.0	1.0599594064193991	1.6802079613451046
Klf15	0.0	0.0	0.0	0.0	0.0	0.6720831845380418
CG15472	0.0	0.0	0.0	0.0	0.0	0.6720831845380418
Rpn13R	0.368168627384689	0.0	0.0	0.0	24.379066347646184	26.547285789252655
CG15465	0.0	0.0	0.0	0.0	0.0	0.0
snf	215.74681564742775	241.67007943723695	207.08054185081292	204.4374256588672	114.47561589329511	195.5762067005702
dhd	0.0	0.0	0.0	0.0	0.0	1.6802079613451046
CG4198	0.0	0.0	0.0	0.0	0.0	2.0162495536141254
Sas10	71.79288234001436	35.614538022329654	82.83221674032518	60.57405204707177	84.79675251355194	55.78290431665747
Rnp4F	485.98258814778944	429.91835184097937	374.6275257119252	310.4420167412428	351.90652293124054	227.50015796612718
CG15930	0.368168627384689	0.0	0.0	1.5143513011767942	0.0	6.720831845380419
TrxT	2.209011764308134	0.0	1.8825503804619357	0.0	7.419715844935794	71.91290074557048
CG17764	0.368168627384689	2.543895573023547	0.0	0.0	1.0599594064193991	3.6964575149592305
CG3323	1.472674509538756	5.087791146047094	0.0	0.0	1.0599594064193991	16.466038021182026
CG5062	1.840843136923445	2.543895573023547	0.0	13.629161710591147	13.77947228345219	1.0081247768070627
CG32767	1119.6007958768391	961.5925266029006	867.8557253929524	940.4121580307891	1487.1230472064171	1650.6363012254308
XRCC1	72.52921959478373	66.14128489861221	41.41610837016259	54.51664684236459	86.91667132639074	101.48456086524432
CanB	1174.4579213571578	1345.7207581294563	1206.7147938761009	1355.3444145532308	1651.416755201424	3362.0961306515546
SK	3986.529897321412	4202.515486634899	3761.3356601629475	3378.5177529254274	8105.509580889146	10360.162289653916
Usp16-45	333.19260778314356	264.56513959444885	284.2651074497523	258.9540725012318	230.01119119300964	178.43808549485013
CG16756	1.840843136923445	2.543895573023547	7.530201521847743	15.143513011767942	5.299797032096996	4.368540699497272
CG15784	93.88299998309569	78.86076276372995	69.65436407709163	48.45924163765741	156.87399215007108	85.69060602860034
SPR	497.39581559671484	455.35730757121485	542.1745095730375	461.8771468589222	368.8658734339509	246.99057031773037
CG4151	1.472674509538756	0.0	1.8825503804619357	0.0	2.1199188128387982	0.3360415922690209
