"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","GeneRatio_a","BgRatio_a"
"GO:0001502","GO:0001502","cartilage condensation","8/5064","19/18986",0.421052631578947,1.57861478340401,1.5218376996313,0.106363562942511,0.270118805580944,0.199770646767525,"PKD1/BARX2/SOX6/MGP/MAPK14/CCN2/THRA/SOX5",8,8,19
"GO:0008356","GO:0008356","asymmetric cell division","8/5064","19/18986",0.421052631578947,1.57861478340401,1.5218376996313,0.106363562942511,0.270118805580944,0.199770646767525,"ZBTB16/DOCK7/FGF13/SOX5/PARD3/WNT9B/INSC/ETV5",8,8,19
"GO:0010744","GO:0010744","positive regulation of macrophage derived foam cell differentiation","8/5064","19/18986",0.421052631578947,1.57861478340401,1.5218376996313,0.106363562942511,0.270118805580944,0.199770646767525,"PRKCH/APOB/PLA2G5/CD36/PF4/LPL/CSF1/PLA2G2A",8,8,19
"GO:0030812","GO:0030812","negative regulation of nucleotide catabolic process","8/5064","19/18986",0.421052631578947,1.57861478340401,1.5218376996313,0.106363562942511,0.270118805580944,0.199770646767525,"SLC4A1/HDAC4/NCOR1/FLCN/TRIM63/PFKFB1/PPARA/ACTN3",8,8,19
"GO:0030903","GO:0030903","notochord development","8/5064","19/18986",0.421052631578947,1.57861478340401,1.5218376996313,0.106363562942511,0.270118805580944,0.199770646767525,"WNT11/COBL/GLI1/ID3/YAP1/EPHA2/CRB2/NOTO",8,8,19
"GO:0030949","GO:0030949","positive regulation of vascular endothelial growth factor receptor signaling pathway","8/5064","19/18986",0.421052631578947,1.57861478340401,1.5218376996313,0.106363562942511,0.270118805580944,0.199770646767525,"FGF9/GRB10/IL1B/ARNT/ROBO1/VEGFB/MIR10B/ITGB3",8,8,19
"GO:0033122","GO:0033122","negative regulation of purine nucleotide catabolic process","8/5064","19/18986",0.421052631578947,1.57861478340401,1.5218376996313,0.106363562942511,0.270118805580944,0.199770646767525,"SLC4A1/HDAC4/NCOR1/FLCN/TRIM63/PFKFB1/PPARA/ACTN3",8,8,19
"GO:0035372","GO:0035372","protein localization to microtubule","8/5064","19/18986",0.421052631578947,1.57861478340401,1.5218376996313,0.106363562942511,0.270118805580944,0.199770646767525,"MID2/MAPRE3/ABL1/MID1/TTBK2/MAP1A/MAPRE2/GAS2L2",8,8,19
"GO:0045820","GO:0045820","negative regulation of glycolytic process","8/5064","19/18986",0.421052631578947,1.57861478340401,1.5218376996313,0.106363562942511,0.270118805580944,0.199770646767525,"SLC4A1/HDAC4/NCOR1/FLCN/TRIM63/PFKFB1/PPARA/ACTN3",8,8,19
"GO:0048311","GO:0048311","mitochondrion distribution","8/5064","19/18986",0.421052631578947,1.57861478340401,1.5218376996313,0.106363562942511,0.270118805580944,0.199770646767525,"PKD1/MEF2A/TRAK2/MTM1/HAP1/TRAK1/LRRK2/EPCIP",8,8,19
"GO:0071318","GO:0071318","cellular response to ATP","8/5064","19/18986",0.421052631578947,1.57861478340401,1.5218376996313,0.106363562942511,0.270118805580944,0.199770646767525,"ABCC9/PTGS2/SSH1/CIB2/TAF1/P2RY12/P2RY1/RYR3",8,8,19
"GO:0071636","GO:0071636","positive regulation of transforming growth factor beta production","8/5064","19/18986",0.421052631578947,1.57861478340401,1.5218376996313,0.106363562942511,0.270118805580944,0.199770646767525,"CX3CL1/PTGS2/WNT11/CD200/BMPR1A/ATF2/SMAD3/SERPINF2",8,8,19
"GO:0097320","GO:0097320","plasma membrane tubulation","8/5064","19/18986",0.421052631578947,1.57861478340401,1.5218376996313,0.106363562942511,0.270118805580944,0.199770646767525,"EHD2/SH3GLB1/SNX9/BIN3/WHAMM/CAVIN2/SNX33/SNX18",8,8,19
"GO:0001767","GO:0001767","establishment of lymphocyte polarity","7/5064","16/18986",0.4375,1.64027942338073,1.54524449675816,0.106504716810789,0.270118805580944,0.199770646767525,"CYP26B1/TRAF3IP2/ABL1/DOCK8/RIPOR2/CCL21/GSN",7,7,16
"GO:0003188","GO:0003188","heart valve formation","7/5064","16/18986",0.4375,1.64027942338073,1.54524449675816,0.106504716810789,0.270118805580944,0.199770646767525,"TWIST1/HEY2/SMAD4/NOTCH1/HEY1/DCHS1/GJA5",7,7,16
"GO:0006206","GO:0006206","pyrimidine nucleobase metabolic process","7/5064","16/18986",0.4375,1.64027942338073,1.54524449675816,0.106504716810789,0.270118805580944,0.199770646767525,"CPS1/MAPK1/DHODH/ALDH6A1/DPYS/CMPK1/DPYD",7,7,16
"GO:0006555","GO:0006555","methionine metabolic process","7/5064","16/18986",0.4375,1.64027942338073,1.54524449675816,0.106504716810789,0.270118805580944,0.199770646767525,"MTHFD1/MTR/BHMT2/BHMT/APIP/MSRA/ADI1",7,7,16
"GO:0009151","GO:0009151","purine deoxyribonucleotide metabolic process","7/5064","16/18986",0.4375,1.64027942338073,1.54524449675816,0.106504716810789,0.270118805580944,0.199770646767525,"NT5C2/SAMHD1/NT5C1A/GDA/AK5/XDH/NUDT16",7,7,16
"GO:0009642","GO:0009642","response to light intensity","7/5064","16/18986",0.4375,1.64027942338073,1.54524449675816,0.106504716810789,0.270118805580944,0.199770646767525,"GNB5/SLC24A1/PRPH2/CAT/SLC24A4/SCN11A/ND3",7,7,16
"GO:0010832","GO:0010832","negative regulation of myotube differentiation","7/5064","16/18986",0.4375,1.64027942338073,1.54524449675816,0.106504716810789,0.270118805580944,0.199770646767525,"HDAC4/HDAC5/BHLHE41/CCN3/MYOCD/NOTCH1/PLPP7",7,7,16
"GO:0010958","GO:0010958","regulation of amino acid import across plasma membrane","7/5064","16/18986",0.4375,1.64027942338073,1.54524449675816,0.106504716810789,0.270118805580944,0.199770646767525,"ATP1A2/RGS2/ACE2/PER2/ARL6IP5/CLTRN/ITGB1",7,7,16
"GO:0014857","GO:0014857","regulation of skeletal muscle cell proliferation","7/5064","16/18986",0.4375,1.64027942338073,1.54524449675816,0.106504716810789,0.270118805580944,0.199770646767525,"CFLAR/JAK2/CAV2/MSTN/FGF2/ANGPT1/EPHB1",7,7,16
"GO:0030242","GO:0030242","autophagy of peroxisome","7/5064","16/18986",0.4375,1.64027942338073,1.54524449675816,0.106504716810789,0.270118805580944,0.199770646767525,"ATG2B/PIK3C3/USP30/PEX5/ATM/PIK3R4/PJVK",7,7,16
"GO:0034374","GO:0034374","low-density lipoprotein particle remodeling","7/5064","16/18986",0.4375,1.64027942338073,1.54524449675816,0.106504716810789,0.270118805580944,0.199770646767525,"MPO/APOB/CETP/PLA2G5/MTTP/LIPC/PLA2G2A",7,7,16
"GO:0035641","GO:0035641","locomotory exploration behavior","7/5064","16/18986",0.4375,1.64027942338073,1.54524449675816,0.106504716810789,0.270118805580944,0.199770646767525,"ATP1A2/CRBN/TUBA1A/PRKCE/PENK/LRRK2/DPP4",7,7,16
"GO:0046459","GO:0046459","short-chain fatty acid metabolic process","7/5064","16/18986",0.4375,1.64027942338073,1.54524449675816,0.106504716810789,0.270118805580944,0.199770646767525,"PHYH/ACADS/PCK1/ACSS2/MMUT/ACSM1/PCCA",7,7,16
"GO:0061734","GO:0061734","type 2 mitophagy","7/5064","16/18986",0.4375,1.64027942338073,1.54524449675816,0.106504716810789,0.270118805580944,0.199770646767525,"MUL1/MFN2/OPTN/VPS13C/PINK1/PRKN/TOMM7",7,7,16
"GO:0070571","GO:0070571","negative regulation of neuron projection regeneration","7/5064","16/18986",0.4375,1.64027942338073,1.54524449675816,0.106504716810789,0.270118805580944,0.199770646767525,"NEO1/PTPRS/EPHA4/RGMA/KREMEN1/LRIG2/FIGNL2",7,7,16
"GO:0071941","GO:0071941","nitrogen cycle metabolic process","7/5064","16/18986",0.4375,1.64027942338073,1.54524449675816,0.106504716810789,0.270118805580944,0.199770646767525,"PKD1/CPS1/OTC/ARG1/ASS1/CYP2C9/CEBPA",7,7,16
"GO:0072378","GO:0072378","blood coagulation, fibrin clot formation","7/5064","16/18986",0.4375,1.64027942338073,1.54524449675816,0.106504716810789,0.270118805580944,0.199770646767525,"FBLN1/F13A1/GP9/THBD/F8/FLNA/ITGB3",7,7,16
"GO:0170043","GO:0170043","non-proteinogenic amino acid biosynthetic process","7/5064","16/18986",0.4375,1.64027942338073,1.54524449675816,0.106504716810789,0.270118805580944,0.199770646767525,"CPS1/OTC/ATP2B4/SLC1A3/ALDH1A1/SRR/DPYD",7,7,16
"GO:1903789","GO:1903789","regulation of amino acid transmembrane transport","7/5064","16/18986",0.4375,1.64027942338073,1.54524449675816,0.106504716810789,0.270118805580944,0.199770646767525,"ATP1A2/RGS2/ACE2/PER2/ARL6IP5/CLTRN/ITGB1",7,7,16
"GO:1904177","GO:1904177","regulation of adipose tissue development","7/5064","16/18986",0.4375,1.64027942338073,1.54524449675816,0.106504716810789,0.270118805580944,0.199770646767525,"NCOA1/SIRT1/KLF7/PPARG/PRKAA1/LPL/PLAAT3",7,7,16
"GO:2000696","GO:2000696","regulation of epithelial cell differentiation involved in kidney development","7/5064","16/18986",0.4375,1.64027942338073,1.54524449675816,0.106504716810789,0.270118805580944,0.199770646767525,"PROM1/WWTR1/LIF/YAP1/OSR1/WNT9B/CTNNB1",7,7,16
"GO:0010324","GO:0010324","membrane invagination","22/5064","64/18986",0.34375,1.28879097551343,1.39569788443015,0.106737877920379,0.270385559656019,0.199967928974482,"MARCO/FCGR2B/SNX3/C3/SNX9/CD36/APPL2/GULP1/GSN/DOCK1/ELMO1/FCHO2/ARHGAP25/ITGA2/ABCA1/ARHGAP12/XKR6/SNX33/ANO6/SNX18/PLCG2/XKR4",22,22,64
"GO:0051785","GO:0051785","positive regulation of nuclear division","22/5064","64/18986",0.34375,1.28879097551343,1.39569788443015,0.106737877920379,0.270385559656019,0.199967928974482,"IGF1/SIRT2/EDN1/RGCC/FGF8/PDGFRB/UBE2B/EDN3/IL1B/EGF/RB1/PHIP/NPM2/NPR2/LRP5/MSX1/TGFA/PRAP1/IGF2/BTC/PLCB1/PIWIL2",22,22,64
"GO:2000179","GO:2000179","positive regulation of neural precursor cell proliferation","22/5064","64/18986",0.34375,1.28879097551343,1.39569788443015,0.106737877920379,0.270385559656019,0.199967928974482,"CX3CL1/CDON/DCT/SMARCD3/SOX10/GNAI2/PROX1/DLL4/NES/FGF2/EGF/NOTCH1/DRD2/ITGB1/VEGFC/DISC1/RYK/CTNNB1/CX3CR1/ID4/FLNA/GJC2",22,22,64
"GO:0032635","GO:0032635","interleukin-6 production","55/5064","177/18986",0.310734463276836,1.16500879142457,1.33018546474995,0.107755686855885,0.272745823998643,0.201713499903,"CX3CL1/HGF/MAVS/IRAK3/CD200/NOD1/IL1RL2/TWIST1/IL1B/KLF2/SYT11/CD36/AKIRIN2/NMBR/IL6/IL10/TLR4/IL33/ARRB1/APP/TSLP/BANK1/NLRX1/IL6R/SIGLEC16/CD200R1/TLR3/INPP5D/AFAP1L2/ADORA2B/SOCS5/C1QTNF4/IL16/IL17D/TLR1/LEP/TRAF6/LPL/IL17RA/PTPN11/DEFB124/ZBTB20/GAS6/IL1RAP/CD47/ARID5A/NMB/PLCG2/MBP/SIRPA/MIR26A1/MIR101-1/MIR708/TLR9/RAB7B",55,55,177
"GO:0032675","GO:0032675","regulation of interleukin-6 production","55/5064","177/18986",0.310734463276836,1.16500879142457,1.33018546474995,0.107755686855885,0.272745823998643,0.201713499903,"CX3CL1/HGF/MAVS/IRAK3/CD200/NOD1/IL1RL2/TWIST1/IL1B/KLF2/SYT11/CD36/AKIRIN2/NMBR/IL6/IL10/TLR4/IL33/ARRB1/APP/TSLP/BANK1/NLRX1/IL6R/SIGLEC16/CD200R1/TLR3/INPP5D/AFAP1L2/ADORA2B/SOCS5/C1QTNF4/IL16/IL17D/TLR1/LEP/TRAF6/LPL/IL17RA/PTPN11/DEFB124/ZBTB20/GAS6/IL1RAP/CD47/ARID5A/NMB/PLCG2/MBP/SIRPA/MIR26A1/MIR101-1/MIR708/TLR9/RAB7B",55,55,177
"GO:0098773","GO:0098773","skin epidermis development","42/5064","132/18986",0.318181818181818,1.19293048973144,1.34148992541444,0.108287512363499,0.273982536271399,0.202628130078647,"CYP26B1/ALX4/NGFR/TP63/GLI2/DKK4/MET/SRF/SOS1/KRT17/SPINK5/GRHL1/LRP4/EDAR/KLF4/FGF7/GATA6/SMAD4/FLG/NFKBIZ/EGFR/NOTCH1/SAV1/APCDD1/EDA/MYSM1/INTU/ATP7A/CTNNB1/RBPJ/LDB2/WNT10B/SOSTDC1/KRT27/DSG4/FOXE1/PDGFA/HRNR/TMPRSS11F/DLL1/SOX18/LGR4",42,42,132
"GO:0009259","GO:0009259","ribonucleotide metabolic process","109/5064","368/18986",0.296195652173913,1.11049973384161,1.29098133364593,0.109854640560697,0.277836676725338,0.205478520778252,"SLC4A1/UPP2/NADK/MLXIPL/IGF1/ATP1A2/NDUFS1/CTNS/HDAC4/ABCC9/RORA/PDE8A/DLG1/NT5C2/PGM1/SLC4A4/PTHLH/ABCC6/EP300/MTHFD1/HTR2A/DHODH/BLOC1S6/OGDH/PRKAG2/GCK/LIPA/MYH3/ALDOC/PDE8B/IL4/KAT2B/ABHD14B/PDE1A/AMPD1/NT5C1A/GDA/TJP2/RHOQ/DMAC2L/TPST2/ADCY4/MPP1/PRKAA1/NT5E/ALDOB/ADCY3/PDE5A/NCOR1/APP/EPHA2/ARNT/OGT/DPYS/AK3/SLC25A25/DLG2/ATP5F1A/GUCY1A2/PID1/AK5/FLCN/TRIM63/PRXL2C/XDH/PFKFB1/PINK1/NPR2/PDE9A/CMPK1/AK4/MFSD8/GUCY1A1/NDUFS4/CLPX/ATP5MG/GPD1/NPR1/TPST1/PFKFB3/PDE7B/ADCY5/NMNAT1/ADCY6/NPPA/GIMAP7/ZBTB20/CACNB4/PDE4B/ADSS1/PDE2A/PPARA/DPYD/LRRK2/SULT1C3/NUDT11/SULT1C4/ND6/ND2/ND5/ND3/ND4/ND1/ATP6/SDHD/ND4L/ARL2/ATP8/ACTN3",109,109,368
"GO:0043457","GO:0043457","regulation of cellular respiration","18/5064","51/18986",0.352941176470588,1.32325062726512,1.39409748638597,0.110193107254798,0.278474730777033,0.205950403771758,"MLXIPL/NOP53/IL4/PIK3CA/SLC25A23/ISCU/IFNAR1/PRDM16/SNCA/PINK1/COX7A1/AK4/ATP7A/TMEM135/SLC25A33/IFNLR1/ARL2/ACTN3",18,18,51
"GO:0022409","GO:0022409","positive regulation of cell-cell adhesion","100/5064","336/18986",0.297619047619048,1.11583634243587,1.29204128567551,0.110194797221332,0.278474730777033,0.205950403771758,"CX3CL1/SELE/FYN/IGF1/ARID1B/FSTL3/GLI2/IL4R/SMARCA2/PKP1/SMARCD3/CD209/EFNB1/JAK2/ABL1/LGALS1/EP300/CTSG/HTR2A/NFAT5/TJP1/IL7/CAV1/DOCK8/VSIR/MAP3K8/CCL2/EFNB3/IL2/ZBTB16/CD81/IL4/BCL6/IL1RL2/FOXO3/NR4A3/GPAM/TNFSF11/PIK3CA/PCK1/EFNB2/IL1B/ZBTB1/PODXL/PHF10/AFDN/EMILIN2/PRKAA1/ETS1/ANXA1/IL6/HLX/IL10/CCL21/MMRN1/PPP3CA/SMARCC2/ITPKB/NFKBIZ/MAGI1/NODAL/NCK1/IL6R/PLPP3/JAK1/PDPN/IL23R/NLRP3/TGFBR2/SPTA1/PBRM1/IL15/CITED2/RAG1/IGF2/SERPINF2/WNT10B/YWHAG/HAS2/SOCS5/MALT1/KAT5/STAT5B/SELP/LEP/DENND6A/CHST2/TRAF6/PTPN11/EGR3/CD55/FUT4/CD47/ELANE/DPP4/PDCD1LG2/SIRPA/CR1/HLA-E/KLRK1",100,100,336
"GO:0007031","GO:0007031","peroxisome organization","14/5064","38/18986",0.368421052631579,1.38128793547851,1.41894155816728,0.110452330658964,0.278792063606735,0.206185092298881,"PEX3/MAVS/ABCD4/SEC16B/HACL1/PEX5/ACOX1/PEX19/RAB8B/TMEM135/PEX11A/ABCD2/PLAAT3/PJVK",14,14,38
"GO:0010934","GO:0010934","macrophage cytokine production","14/5064","38/18986",0.368421052631579,1.38128793547851,1.41894155816728,0.110452330658964,0.278792063606735,0.206185092298881,"IRAK3/SIRT1/NOD1/RTN4/EPX/TWIST1/CD36/TLR4/NLRX1/TLR3/GPRC5B/AXL/PRG2/PLCG2",14,14,38
"GO:0010935","GO:0010935","regulation of macrophage cytokine production","14/5064","38/18986",0.368421052631579,1.38128793547851,1.41894155816728,0.110452330658964,0.278792063606735,0.206185092298881,"IRAK3/SIRT1/NOD1/RTN4/EPX/TWIST1/CD36/TLR4/NLRX1/TLR3/GPRC5B/AXL/PRG2/PLCG2",14,14,38
"GO:0009913","GO:0009913","epidermal cell differentiation","76/5064","251/18986",0.302788844621514,1.13521899762718,1.30061589944982,0.110505292156349,0.278814706085566,0.206201837903211,"CYP26B1/CFLAR/PAFAH1B1/EXTL3/PRKCH/MCOLN3/ROCK1/TP63/GLI2/FOSL2/FGFR1/FGF20/PKP1/TRIOBP/JAG1/GSDME/SFRP4/CDH23/TECTA/GLI1/ELMOD3/ERRFI1/PTCH2/KLF7/PPL/HOXA7/CDKN1A/SGPP1/ZFP36/KRT17/PALLD/LATS1/SPINK5/GRHL1/ROCK2/ANXA1/HEY2/KLF4/YAP1/FGF2/SEC24B/PPP3CA/GATA6/EPHA2/FLG/WDPCP/NFKBIZ/NOTCH1/LATS2/SAV1/INTU/TMC1/KLK5/CTNNB1/RBPJ/MAP2K1/CLIC4/KRT74/DSG4/JAG2/MAFF/ZFP36L1/PTCH1/LCE3A/KRT5/KRT14/AKR1C3/SPRR2B/MAFG/HRNR/DLL1/LIPN/GRXCR2/MIR125B1/SPRR2F/TXNIP",76,76,251
"GO:0046032","GO:0046032","ADP catabolic process","32/5064","98/18986",0.326530612244898,1.22423187284392,1.34220462079184,0.111183423715138,0.280302521681203,0.207302175523808,"SLC4A1/MLXIPL/IGF1/HDAC4/PGM1/SLC4A4/EP300/HTR2A/OGDH/PRKAG2/GCK/LIPA/ALDOC/KAT2B/PRKAA1/NT5E/ALDOB/NCOR1/APP/ARNT/OGT/FLCN/TRIM63/PRXL2C/PFKFB1/MFSD8/GPD1/PFKFB3/ZBTB20/PPARA/ARL2/ACTN3",32,32,98
"GO:1901606","GO:1901606","alpha-amino acid catabolic process","32/5064","98/18986",0.326530612244898,1.22423187284392,1.34220462079184,0.111183423715138,0.280302521681203,0.207302175523808,"AASS/OTC/ATP2B4/ACAT1/MCCC1/NOS1/FAH/HIBADH/ARG1/DLST/ALDH6A1/CDO1/KYAT3/HMGCLL1/ADHFE1/AUH/GLUD1/HNMT/ACAD8/HPD/ALDH4A1/HAAO/NOS3/GPT2/GPT/AGXT/SHMT1/HYKK/HIBCH/TAT/DDO/HOGA1",32,32,98
"GO:0006024","GO:0006024","glycosaminoglycan biosynthetic process","24/5064","71/18986",0.338028169014085,1.26733862892998,1.3610969239133,0.111570673553461,0.281166969774089,0.207941491821099,"HS3ST1/ST3GAL6/NDST1/HAS3/XYLT1/HAS1/B3GAT1/DSE/UST/HS3ST2/CHST3/IL1B/CHST5/EGF/CHST7/CSGALNACT1/CHST9/ANGPT1/ST3GAL2/HAS2/DSEL/B4GAT1/CHST2/B3GNT3",24,24,71
"GO:0015698","GO:0015698","inorganic anion transport","54/5064","174/18986",0.310344827586207,1.16354796535382,1.30708436332972,0.112111855029402,0.282418496492985,0.208867078255345,"CFTR/SLC4A1/CLCN6/CLCA1/CLCA4/ANO2/CLCN4/SLC25A3/FGFR1/SLC1A3/SLC4A4/OSTM1/ABCB1/SLC26A4/SLC26A3/ABCC6/GABRP/GABRE/SLC17A7/SFRP4/GABRA4/CLIC5/CRY2/SLC12A4/ANO1/ANO3/ADAMTS8/LRRC8A/PRKG2/SLC12A6/TTYH2/GLRA3/GABRR1/SLC26A7/ANO4/GABRA2/SLC25A27/CLIC2/SLC34A2/SLC1A7/GABRG1/MFSD8/SLC13A4/BEST1/SLC22A11/CLIC4/SLC26A5/NMUR1/SLC25A30/ANO6/CLCNKB/CLCN1/FXYD1/SLC6A14",54,54,174
"GO:1901605","GO:1901605","alpha-amino acid metabolic process","64/5064","209/18986",0.30622009569378,1.14808347883928,1.29827885237337,0.112275306662523,0.282717875894745,0.209088489040092,"GCLC/AASS/CPS1/GCLM/OTC/ATP2B4/ACAT1/MCCC1/DCT/SIRT4/NOS1/MTHFD1/FAH/BLOC1S6/HIBADH/ASPA/ART4/ALDH5A1/CTH/MTR/ARG1/DLST/ALDH6A1/CDO1/ASS1/GFPT2/SERINC3/BHMT2/DGLUCY/BAAT/KYAT3/ASNSD1/BHMT/MMUT/HMGCLL1/ADHFE1/AUH/GLUD1/APIP/GLYAT/HNMT/ACAD8/HPD/ALDH4A1/HAAO/NOS3/ATP7A/GPT2/RIMKLB/GPT/SRR/MECP2/AGXT/MSRA/SHMT1/ADI1/ADSS1/NAT8L/HYKK/HIBCH/TAT/DDO/HOGA1/GLYATL1B",64,64,209
"GO:0032640","GO:0032640","tumor necrosis factor production","58/5064","188/18986",0.308510638297872,1.15667120432927,1.30200789711924,0.112416378450192,0.282848355147804,0.209184987041101,"CX3CL1/IGF1/IFNGR1/FCGR2B/MAVS/IRAK3/JAK2/DICER1/CD33/NOD1/VSIR/IL4/CLU/TNFRSF8/TWIST1/ZFP36/AKAP12/SYT11/CD36/GPNMB/IL6/IL10/TLR4/IL33/RIPK1/APP/PIK3R1/ANGPT1/LY96/FZD5/PF4/TLR3/AXL/CX3CR1/CD14/C1QTNF4/TLR1/LEP/CHRNA7/LPL/CIDEA/PTPN11/ADIPOQ/ZBTB20/GAS6/LRRK2/CD47/ILRUN/ARID5A/PLCG2/SIRPA/MIR101-1/HLA-E/MIR27B/MIR125B1/MIR708/TLR9/CCL3",58,58,188
"GO:0032680","GO:0032680","regulation of tumor necrosis factor production","58/5064","188/18986",0.308510638297872,1.15667120432927,1.30200789711924,0.112416378450192,0.282848355147804,0.209184987041101,"CX3CL1/IGF1/IFNGR1/FCGR2B/MAVS/IRAK3/JAK2/DICER1/CD33/NOD1/VSIR/IL4/CLU/TNFRSF8/TWIST1/ZFP36/AKAP12/SYT11/CD36/GPNMB/IL6/IL10/TLR4/IL33/RIPK1/APP/PIK3R1/ANGPT1/LY96/FZD5/PF4/TLR3/AXL/CX3CR1/CD14/C1QTNF4/TLR1/LEP/CHRNA7/LPL/CIDEA/PTPN11/ADIPOQ/ZBTB20/GAS6/LRRK2/CD47/ILRUN/ARID5A/PLCG2/SIRPA/MIR101-1/HLA-E/MIR27B/MIR125B1/MIR708/TLR9/CCL3",58,58,188
"GO:0016236","GO:0016236","macroautophagy","110/5064","372/18986",0.295698924731183,1.10863739829112,1.27623986432578,0.112529088186987,0.283019587670287,0.209311624768861,"DCN/ATP6V0A1/GABARAPL2/VPS13D/LZTS1/ATG2B/TBC1D25/NEDD4/CSNK2A2/ZFYVE26/PIK3C3/SESN1/DELE1/SNX5/MUL1/EFNB1/EXOC1/SIRT1/SH3GLB1/FBXO7/MTMR3/VTI1B/MTMR8/RUBCNL/BNIP3L/NOD1/MAPK8/TBC1D12/FBXW7/EPM2A/IL4/PIKFYVE/CHMP3/RAB3GAP1/MFN2/STX12/STBD1/PIK3CA/OPTN/ATG4C/ATG14/KDR/VPS13C/RAB2B/TBC1D5/TBC1D14/VPS4A/PIK3C2B/SPART/USP30/VPS36/CALCOCO2/NIPSNAP3A/STX17/ABI2/GABARAPL1/PEX5/MAP1LC3B/NPC1/ARHGAP26/KLHL3/OGT/C9orf72/SESN3/ATM/FEZ1/SLC25A4/HSPB8/EPG5/ATG10/PINK1/FZD5/WDFY3/FYCO1/MFSD8/TMEM74/NIPSNAP3B/TSC1/ZFYVE1/VPS39/WDR81/ADRB2/FEZ2/MTM1/RAB33B/KAT5/UBXN2A/TRAF6/RNF186/SNX18/PACS2/RNF41/EXOC7/NRBP2/PRKN/NBR1/LRRK2/PIK3R4/TOMM7/ILRUN/MAP1LC3C/UVRAG/CALM1/ATG9A/PJVK/PLEKHM1/ATP6V1E2/CHMP1B/MAP1LC3B2/LIX1L",110,110,372
"GO:0071216","GO:0071216","cellular response to biotic stimulus","81/5064","269/18986",0.301115241635688,1.12894430839162,1.28458111037681,0.11300495537391,0.284103691852376,0.210113391210681,"CX3CL1/NR1H3/VIM/TNFRSF1B/MAP2K3/FCGR2B/SCARB1/PTGS2/CXCL2/MEF2C/IRAK3/JAK2/ABL1/MAPK1/CTSG/NFKBIA/CD40/CARD8/AHR/MAPK8/CSF3/CCL2/HDAC5/PF4V1/SASH1/MAPK14/PLSCR4/CXCL6/IL1B/NR1D1/ZFP36/CD68/ASS1/TRIM5/IRAK2/HMGCS2/NOTCH2/CD36/EDNRB/IL6/IL10/DAB2IP/TLR4/CASP1/HADHB/NFKBIZ/TNIP1/NOTCH1/ATG10/BMP6/PRKCA/LY96/PPP1R15B/GBP2/NLRP3/FZD5/CXCL3/PPBP/PF4/NOS3/ABCA1/AXL/CX3CR1/CD14/PRKCE/MALT1/TRIB1/TLR1/PRPF8/TRAF6/DEFB124/PDE4B/CD55/ARID5A/PDCD1LG2/PLCG2/SIRPA/KLRK1/TLR9/MRC1/TXNIP",81,81,269
"GO:0032024","GO:0032024","positive regulation of insulin secretion","29/5064","88/18986",0.329545454545455,1.23553515007899,1.33564325869207,0.113607259036055,0.285504681907421,0.211149515625674,"CFTR/NADK/NNAT/ACSL4/AACS/RAPGEF4/JAK2/GCK/PPP3CB/PRKAR1A/GPLD1/ANO1/LRRC8A/RBP4/SIRT3/GLUD1/TCF7L2/ITPR1/PRKCA/VSNL1/GPER1/MYRIP/PRKCE/RPH3AL/PLCB1/PLA2G6/RFX6/IRS2/DOC2B",29,29,88
"GO:1903320","GO:1903320","regulation of protein modification by small protein conjugation or removal","75/5064","248/18986",0.30241935483871,1.13383370279774,1.27947278142625,0.114531731185062,0.287713877229854,0.212783361064347,"GCLC/MYCBP2/FYN/PIAS1/HERPUD1/HDAC4/CDC14B/MUL1/CAPN3/ABL1/N4BP1/NOP53/CAV1/SEPTIN4/DCUN1D4/FBXW7/BIRC2/SASH1/EPM2A/ARRDC3/USP4/CBLB/WDR48/EPAS1/EGR1/RPL5/UBA2/PER2/GPS2/USP44/SPRY2/MARCHF7/TANK/ARRB1/COPS4/HMG20A/ARRDC4/TCF25/RPL11/ARNT/TNIP1/TAF1/OGT/ANGPT1/SH3RF2/KLHL40/RNF111/PINK1/RCHY1/OTUD4/RNF180/CAMLG/FBXO33/BAG5/COPS2/WBP1L/CTNNB1/FAM107A/PRKCE/PTEN/RPS7/MALT1/UBXN2A/TRAF6/SVBP/CEP63/NSMCE3/PRKN/CHP1/FANCM/DCUN1D3/LRRK2/PELI1/MIR101-1/DDX3X",75,75,248
"GO:0017145","GO:0017145","stem cell division","13/5064","35/18986",0.371428571428571,1.39256375535996,1.40194020431666,0.114964750259594,0.288344514105781,0.213249758567877,"PAFAH1B1/WWTR1/ZBTB16/ESRRB/NOTCH1/ZFP36L2/FZD7/SOX17/FUT10/NAP1L2/LBH/ETV5/MIR145",13,13,35
"GO:0045577","GO:0045577","regulation of B cell differentiation","13/5064","35/18986",0.371428571428571,1.39256375535996,1.40194020431666,0.114964750259594,0.288344514105781,0.213249758567877,"PPP2R3C/SFRP1/IL7/IL2/BCL6/IL10/ZFP36L2/INPP5D/STAT5B/ZFP36L1/CR1/MIR17HG/TLR9",13,13,35
"GO:0099010","GO:0099010","modification of postsynaptic structure","13/5064","35/18986",0.371428571428571,1.39256375535996,1.40194020431666,0.114964750259594,0.288344514105781,0.213249758567877,"SARM1/SPTB/CTTNBP2/FILIP1/AMOT/RAP1B/WASF3/DIXDC1/AGAP1/SYNPO/DRD1/MRTFB/CYFIP1",13,13,35
